# Tempo	Potencial
302	84.8134
303	82.5133
304	86.3996
305	89.8179
306	87.8867
307	85.1912
308	84.3528
309	84.5997
310	85.8317
311	86.3544
312	84.1912
313	84.6302
314	86.8981
315	89.613
316	89.247
317	87.2548
318	90.0593
319	90.2716
320	89.1947
321	90.0602
322	91.514
323	91.268
324	92.5808
325	94.003
326	93.959
327	92.4006
328	94.6417
329	92.314
330	89.1839
331	91.7532
332	90.4796
333	93.8551
334	93.0036
335	92.6145
336	92.8029
337	93.4791
338	91.3004
339	89.4452
340	88.5728
341	90.5594
342	89.0107
343	90.3207
344	87.6306
345	87.8059
346	82.7894
347	84.5946
348	84.5891
349	87.5853
350	90.4366
351	85.6832
352	86.5979
353	86.6083
354	87.3247
355	86.0986
356	91.545
357	92.5633
358	90.2817
359	87.5433
360	86.9665
361	86.8881
362	87.1734
363	87.2259
364	89.2168
365	87.6561
366	90.5468
367	89.2492
368	92.6969
369	93.8904
370	97.1747
371	100.628
372	99.5661
373	100.626
374	98.1329
375	96.6852
376	97.8771
377	96.8403
378	94.3632
379	93.8895
380	95.8163
381	97.5143
382	97.7311
383	98.3
384	100.485
385	102.014
386	101.808
387	98.075
388	98.9995
389	97.5448
390	95.1845
391	97.7966
392	94.0858
393	92.3237
394	93.6186
395	89.678
396	84.9459
397	82.3227
398	85.2795
399	82.8776
400	83.5315
401	84.9026
402	86.8078
403	87.4682
404	82.8162
405	82.1021
406	83.1262
407	87.4397
408	89.2467
409	91.0169
410	92.2355
411	90.2567
412	84.656
413	89.6713
414	88.5224
415	84.5693
416	87.7961
417	84.5318
418	85.7558
419	86.7392
420	88.2308
421	83.6534
422	84.364
423	90.2797
424	93.2507
425	93.8246
426	91.8038
427	93.3825
428	92.7669
429	91.7996
430	93.1703
431	93.0951
432	91.617
433	89.5267
434	91.3634
435	92.414
436	93.7727
437	92.2866
438	90.5764
439	87.4249
440	86.1439
441	85.7577
442	87.7324
443	90.5985
444	90.0115
445	87.5804
446	87.248
447	94.526
448	94.1799
449	90.943
450	92.5407
451	93.1198
452	88.9775
453	90.153
454	88.8237
455	91.5375
456	90.9543
457	91.3101
458	92.0015
459	95.4731
460	97.6542
461	94.7582
462	95.7582
463	97.0992
464	96.9595
465	94.7416
466	96.7636
467	97.5665
468	96.5293
469	94.6077
470	95.4213
471	97.578
472	96.8579
473	96.0099
474	91.9409
475	96.9053
476	95.9432
477	94.3422
478	95.9804
479	94.0934
480	98.5782
481	98.7536
482	94.9881
483	92.3446
484	86.0816
485	83.6663
486	82.495
487	80.4805
488	84.782
489	92.2701
490	90.4803
491	90.5565
492	92.5396
493	90.7241
494	93.6799
495	91.2165
496	93.2891
497	96.3859
498	95.0465
499	92.6206
500	92.9082
501	91.1045
502	88.7782
503	88.0072
504	89.53
505	88.5368
506	88.0588
507	91.7614
508	88.6001
509	84.8039
510	80.8095
511	78.8632
512	82.3766
513	83.5259
514	87.1707
515	87.8642
516	83.7414
517	79.8891
518	81.1963
519	80.6942
520	83.9922
521	86.5881
522	85.9385
523	83.1619
524	85.135
525	89.1383
526	90.3836
527	93.5196
528	92.9847
529	89.7318
530	88.928
531	92.3705
532	89.0479
533	88.0439
534	88.3873
535	91.7653
536	93.9157
537	93.2097
538	95.2959
539	92.1028
540	92.2011
541	90.3115
542	89.23
543	92.7131
544	91.079
545	89.6821
546	88.7981
547	93.6174
548	94.7731
549	92.4814
550	93.9541
551	91.8341
552	90.9492
553	89.7249
554	88.5513
555	89.8921
556	88.1456
557	88.1095
558	89.8902
559	90.6265
560	96.2503
561	91.7224
562	92.2477
563	90.3032
564	89.3842
565	91.2317
566	94.5014
567	90.3483
568	90.2409
569	92.7905
570	94.8604
571	97.5367
572	96.0766
573	95.7727
574	94.0433
575	91.3472
576	92.1558
577	91.1118
578	86.2913
579	86.1387
580	88.1798
581	89.7162
582	86.0977
583	87.2895
584	86.706
585	88.0042
586	86.9375
587	90.9751
588	90.7095
589	92.2586
590	94.6855
591	94.4316
592	95.5918
593	93.9925
594	94.7728
595	89.271
596	90.3014
597	90.8417
598	88.8275
599	93.4639
600	97.3265
601	98.0674
602	94.2385
603	90.4717
604	92.0259
605	93.9093
606	93.3791
607	93.1435
608	94.9209
609	93.1241
610	93.0916
611	96.1855
612	97.1122
613	98.8226
614	100.741
615	100.096
616	97.4832
617	93.0834
618	88.9805
619	91.0078
620	90.319
621	89.513
622	93.2196
623	92.4937
624	95.0965
625	92.1121
626	91.3138
627	90.085
628	96.8358
629	95.5659
630	92.7029
631	94.3767
632	97.5154
633	96.7164
634	96.2529
635	96.8974
636	94.4169
637	95.3213
638	90.6274
639	91.494
640	90.0511
641	90.5638
642	87.5893
643	85.4005
644	83.3141
645	83.078
646	81.7263
647	85.5059
648	83.6156
649	81.9065
650	83.1005
651	82.6489
652	86.3462
653	86.8388
654	84.1204
655	83.7656
656	82.4022
657	79.6623
658	81.2999
659	85.3674
660	87.486
661	87.689
662	87.5965
663	84.9579
664	83.9754
665	88.9325
666	87.1608
667	90.5463
668	88.3929
669	87.6338
670	88.6138
671	96.0038
672	95.2729
673	96.4962
674	94.7196
675	96.0957
676	98.2317
677	98.2848
678	98.5378
679	97.7048
680	93.6634
681	89.9115
682	90.2538
683	94.2455
684	96.7132
685	96.1198
686	100.086
687	96.9992
688	99.6442
689	95.0647
690	96.9405
691	96.1739
692	94.6504
693	95.7968
694	98.1582
695	99.7833
696	99.0577
697	95.5852
698	92.2599
699	93.4823
700	91.8364
701	92.7256
702	93.7575
703	98.3205
704	98.4687
705	96.2059
706	95.7017
707	97.6316
708	98.778
709	99.2065
710	96.3849
711	99.3614
712	98.3343
713	97.523
714	95.3776
715	92.1581
716	95.1655
717	92.3733
718	96.7825
719	97.5588
720	98.5855
721	100.449
722	101.029
723	101.192
724	98.8947
725	97.521
726	94.6131
727	93.3743
728	92.7617
729	91.9885
730	92.6954
731	99.1424
732	101.491
733	101.871
734	100.768
735	99.5626
736	99.3577
737	97.4292
738	95.8719
739	95.2666
740	92.3658
741	89.3578
742	89.4466
743	94.5774
744	91.5105
745	93.5648
746	94.2688
747	90.5604
748	87.9524
749	91.5829
750	88.1268
751	90.4447
752	93.8807
753	92.472
754	88.564
755	87.9862
756	88.8211
757	86.7946
758	86.7296
759	89.639
760	93.354
761	96.5311
762	93.6349
763	91.3776
764	92.0925
765	89.74
766	86.9838
767	85.3175
768	84.2822
769	81.5998
770	80.1746
771	79.6976
772	84.7605
773	80.3359
774	85.4561
775	85.5376
776	86.4346
777	86.6165
778	88.4361
779	83.8467
780	85.4483
781	84.3608
782	87.447
783	86.9901
784	93.3543
785	90.8247
786	92.0242
787	97.6779
788	98.3938
789	101.827
790	100.054
791	98.6934
792	98.9201
793	97.3364
794	95.6757
795	94.6322
796	94.724
797	91.1293
798	90.7725
799	94.184
800	87.3404
801	92.1186
802	92.3687
803	89.8732
804	94.7258
805	97.5203
806	96.5089
807	99.7245
808	97.1726
809	97.0537
810	98.3399
811	93.7528
812	96.3826
813	94.508
814	93.83
815	94.8805
816	93.1456
817	94.6122
818	95.9136
819	97.5291
820	97.3057
821	97.7681
822	102.44
823	99.9974
824	101.61
825	100.141
826	96.1062
827	97.5403
828	95.348
829	93.4983
830	93.2747
831	92.604
832	91.8868
833	88.9505
834	87.4932
835	87.5978
836	87.2367
837	86.3969
838	84.9789
839	83.6577
840	84.1678
841	80.9425
842	81.4401
843	75.2857
844	73.3711
845	70.7422
846	71.1549
847	71.2406
848	70.5329
849	70.0401
850	75.0501
851	77.8021
852	76.7424
853	74.2417
854	75.5476
855	72.3227
856	74.9532
857	77.4313
858	81.5328
859	80.4865
860	80.1234
861	74.9033
862	72.9499
863	76.1094
864	74.506
865	76.1669
866	81.6686
867	80.1935
868	79.5839
869	76.0316
870	77.9606
871	76.4665
872	73.7934
873	68.4167
874	72.4292
875	72.1175
876	69.4081
877	72.576
878	71.7222
879	69.9152
880	71.0064
881	70.9668
882	70.1952
883	75.157
884	79.14
885	82.3068
886	81.2104
887	82.027
888	80.3715
889	80.7095
890	86.1321
891	86.9461
892	87.63
893	86.6723
894	84.6861
895	85.526
896	86.773
897	85.1732
898	88.832
899	85.2755
900	85.1188
901	86.2576
902	85.1963
903	88.6968
904	90.3881
905	90.3216
906	86.4593
907	90.2808
908	89.4257
909	91.653
910	92.3848
911	95.2378
912	93.8154
913	91.9311
914	93.9728
915	90.9442
916	88.6179
917	89.6591
918	89.4469
919	94.7874
920	96.5586
921	96.6165
922	91.9554
923	93.5242
924	95.7703
925	94.8974
926	94.7601
927	93.1153
928	95.6731
929	91.8767
930	91.5294
931	89.9635
932	84.6762
933	84.2524
934	83.3595
935	84.9954
936	91.0694
937	91.0013
938	88.4432
939	92.4401
940	93.0707
941	92.6292
942	89.6114
943	87.1466
944	88.6171
945	85.2508
946	83.0316
947	84.4916
948	83.4054
949	86.472
950	91.3382
951	90.7491
952	91.1111
953	90.1896
954	85.5313
955	85.0293
956	82.0973
957	78.4724
958	80.4965
959	83.2608
960	83.0248
961	81.4876
962	80.5846
963	81.2198
964	82.4965
965	86.3177
966	85.3656
967	87.3127
968	84.9516
969	86.0004
970	82.8534
971	80.7247
972	80.283
973	80.1253
974	80.9352
975	84.4935
976	80.8214
977	82.6434
978	86.4917
979	87.8819
980	86.4397
981	85.8521
982	84.5904
983	86.3903
984	88.8354
985	93.6081
986	93.138
987	95.8323
988	95.3097
989	93.08
990	91.3153
991	96.0603
992	92.0888
993	91.5583
994	94.5709
995	91.5073
996	91.6313
997	89.9103
998	88.4131
999	89.8396
1000	88.3545
1001	88.5676
1002	87.8177
1003	86.6445
1004	86.2185
1005	85.7323
1006	83.2891
1007	82.4452
1008	80.9434
1009	84.259
1010	80.5643
1011	82.1667
1012	77.9679
1013	79.524
1014	80.6085
1015	86.599
1016	86.477
1017	84.3181
1018	83.9656
1019	82.3712
1020	81.1649
1021	78.4341
1022	76.9847
1023	80.0462
1024	84.2426
1025	85.9464
1026	83.869
1027	86.1026
1028	88.4555
1029	86.7802
1030	86.9314
1031	89.6438
1032	90.5444
1033	89.8754
1034	91.7541
1035	90.5998
1036	88.1541
1037	87.3663
1038	89.7903
1039	87.5053
1040	90.0806
1041	90.8035
1042	92.7238
1043	94.2387
1044	94.6169
1045	89.6693
1046	89.1808
1047	85.6522
1048	85.0459
1049	88.16
1050	89.7717
1051	89.2821
1052	90.7642
1053	92.4001
1054	89.1188
1055	91.6127
1056	91.6405
1057	90.5886
1058	89.2446
1059	88.9294
1060	89.5943
1061	92.528
1062	95.5918
1063	97.0425
1064	93.3407
1065	90.895
1066	96.0565
1067	97.5349
1068	96.3164
1069	96.8114
1070	95.8865
1071	93.6007
1072	90.4398
1073	92.0889
1074	97.0142
1075	95.2369
1076	89.2151
1077	92.8208
1078	95.4612
1079	100.172
1080	99.8891
1081	102.382
1082	100.541
1083	98.2233
1084	94.5622
1085	92.7772
1086	93.2089
1087	90.1731
1088	92.1383
1089	93.7771
1090	91.0343
1091	90.2999
1092	89.7068
1093	91.4581
1094	92.3102
1095	94
1096	95.8015
1097	96.8659
1098	95.4461
1099	96.109
1100	96.3835
1101	97.1022
1102	100.641
1103	94.5844
1104	96.0946
1105	95.7106
1106	92.9842
1107	90.292
1108	91.8621
1109	94.7202
1110	94.5857
1111	90.9823
1112	92.7509
1113	95.7895
1114	96.1205
1115	96.3077
1116	92.1734
1117	97.669
1118	96.0854
1119	96.6427
1120	93.6515
1121	94.5038
1122	96.861
1123	93.5272
1124	93.0092
1125	94.9297
1126	90.4292
1127	93.1439
1128	91.7626
1129	91.806
1130	93.4401
1131	95.5697
1132	90.5944
1133	91.5759
1134	89.1541
1135	90.9275
1136	89.8967
1137	87.8546
1138	90.0143
1139	89.734
1140	89.5174
1141	90.1584
1142	92.0594
1143	93.4372
1144	89.9728
1145	93.5439
1146	90.9709
1147	89.6826
1148	90.5184
1149	93.2223
1150	92.3843
1151	96.4807
1152	98.4272
1153	99.2294
1154	100.024
1155	95.6278
1156	98.447
1157	95.7103
1158	96.4712
1159	96.9445
1160	98.9476
1161	97.0985
1162	96.5694
1163	95.3568
1164	87.6405
1165	89.1568
1166	87.0205
1167	90.3957
1168	90.5555
1169	93.6514
1170	91.435
1171	89.799
1172	84.1061
1173	84.2595
1174	81.793
1175	79.97
1176	78.5102
1177	78.4054
1178	78.932
1179	80.525
1180	79.6522
1181	83.1379
1182	86.9961
1183	86.1906
1184	86.1664
1185	88.8167
1186	89.748
1187	88.0132
1188	87.5706
1189	93.2174
1190	93.3168
1191	94.4433
1192	95.892
1193	95.2287
1194	95.0555
1195	93.1503
1196	95.038
1197	95.4813
1198	95.2072
1199	91.5476
1200	88.1559
1201	88.921
1202	91.9625
1203	87.8034
1204	89.0519
1205	89.4677
1206	92.1731
1207	93.3263
1208	95.8371
1209	95.3779
1210	97.0369
1211	101.035
1212	100.019
1213	100.752
1214	103.238
1215	102.111
1216	100.905
1217	101.727
1218	101.382
1219	97.0445
1220	93.8323
1221	90.1826
1222	89.6416
1223	94.7862
1224	91.9621
1225	91.8613
1226	92.3186
1227	92.5345
1228	91.4865
1229	91.0948
1230	93.5588
1231	91.9715
1232	94.2082
1233	96.7234
1234	99.7406
1235	100.457
1236	95.9467
1237	98.809
1238	97.7084
1239	91.4742
1240	95.2228
1241	90.0915
1242	92.6439
1243	89.8875
1244	89.3018
1245	91.8108
1246	91.4936
1247	90.8132
1248	86.6835
1249	87.1632
1250	86.5479
1251	85.7348
1252	85.3625
1253	84.9919
1254	88.3294
1255	85.4278
1256	84.6441
1257	91.8189
1258	87.5023
1259	89.107
1260	87.233
1261	87.3598
1262	85.1754
1263	86.962
1264	86.9232
1265	88.2422
1266	87.8675
1267	83.2404
1268	82.3653
1269	86.0905
1270	84.5755
1271	87.728
1272	90.0526
1273	88.2751
1274	91.6695
1275	93.0425
1276	94.3127
1277	95.226
1278	94.8208
1279	96.1126
1280	95.7993
1281	95.0671
1282	93.4382
1283	92.9477
1284	94.1098
1285	92.626
1286	93.6383
1287	96.2613
1288	99.9806
1289	102.203
1290	100.476
1291	99.2543
1292	101.504
1293	100.01
1294	100.021
1295	101.468
1296	97.965
1297	95.0476
1298	91.5505
1299	94.0341
1300	94.6812
1301	95.5299
1302	97.5125
1303	97.5265
1304	98.9551
1305	95.169
1306	94.3181
1307	87.9109
1308	89.8916
1309	89.6688
1310	86.6696
1311	87.4161
1312	88.2117
1313	93.3635
1314	93.2561
1315	92.5625
1316	91.9967
1317	94.9683
1318	94.3276
1319	96.5586
1320	90.1142
1321	94.2665
1322	97.3399
1323	97.6952
1324	95.2572
1325	93.0955
1326	93.6343
1327	96.0619
1328	98.307
1329	93.925
1330	95.0853
1331	94.1306
1332	93.0606
1333	89.7904
1334	88.5588
1335	87.729
1336	87.5625
1337	90.0168
1338	90.9124
1339	93.942
1340	95.9028
1341	93.6767
1342	89.4517
1343	88.8051
1344	88.5308
1345	89.3763
1346	88.6326
1347	88.8802
1348	90.4942
1349	90.8566
1350	91.5912
1351	89.8777
1352	90.9094
1353	90.1678
1354	92.0797
1355	89.9032
1356	87.395
1357	88.8757
1358	86.4164
1359	87.5675
1360	88.3053
1361	90.7968
1362	93.2629
1363	95.4065
1364	96.2772
1365	95.6433
1366	95.9238
1367	95.7762
1368	93.8044
1369	90.3703
1370	88.7132
1371	88.8623
1372	85.9849
1373	92.7643
1374	89.2865
1375	90.9625
1376	91.0814
1377	91.4892
1378	95.7658
1379	95.4982
1380	94.2205
1381	96.3146
1382	97.4925
1383	97.3248
1384	94.9445
1385	90.5144
1386	91.1938
1387	92.0254
1388	87.4145
1389	88.2718
1390	84.1507
1391	84.2312
1392	89.9273
1393	86.3548
1394	85.9395
1395	84.4898
1396	82.5272
1397	84.8267
1398	89.4292
1399	91.4604
1400	93.2758
1401	91.3181
1402	91.8179
1403	91.8555
1404	93.7463
1405	97.0924
1406	95.5131
1407	96.2523
1408	96.3049
1409	91.9287
1410	92.3837
1411	93.3756
1412	92.2026
1413	90.7719
1414	90.3926
1415	87.7934
1416	89.2767
1417	91.3711
1418	91.07
1419	90.9509
1420	89.5876
1421	92.1407
1422	87.2205
1423	89.637
1424	83.7467
1425	85.1593
1426	80.6043
1427	81.7288
1428	81.592
1429	82.3752
1430	81.9117
1431	79.7867
1432	83.0833
1433	83.3584
1434	86.4525
1435	86.3197
1436	89.9455
1437	93.3556
1438	91.0588
1439	91.4952
1440	93.9057
1441	95.9864
1442	96.8041
1443	96.9559
1444	94.8274
1445	95.1437
1446	95.8537
1447	93.7752
1448	95.6385
1449	92.2356
1450	86.6948
1451	88.2388
1452	87.0969
1453	90.2115
1454	91.862
1455	93.0515
1456	92.8861
1457	94.2535
1458	90.1571
1459	93.2634
1460	96.9141
1461	95.6703
1462	93.1136
1463	90.972
1464	88.9791
1465	88.9782
1466	85.0078
1467	85.1468
1468	88.3619
1469	88.0164
1470	89.4075
1471	85.5444
1472	88.5164
1473	87.6012
1474	86.098
1475	85.4721
1476	86.3989
1477	86.4581
1478	88.4968
1479	88.8369
1480	91.2491
1481	88.2499
1482	89.3943
1483	89.4647
1484	91.3775
1485	87.6086
1486	86.5754
1487	92.0723
1488	92.4655
1489	91.5409
1490	89.4845
1491	90.7391
1492	89.5754
1493	87.8765
1494	88.8299
1495	91.4189
1496	92.7995
1497	93.3905
1498	92.4422
1499	92.3679
1500	94.376
1501	94.3353
1502	88.9131
1503	96.479
1504	94.4864
1505	94.3117
1506	93.363
1507	95.5759
1508	95.5473
1509	93.872
1510	93.0603
1511	93.392
1512	92.5489
1513	94.3959
1514	94.0908
1515	92.256
1516	91.5855
1517	93.6913
1518	93.7215
1519	90.8173
1520	94.33
1521	96.12
1522	95.7783
1523	94.1389
1524	89.9397
1525	89.9186
1526	83.5681
1527	84.4504
1528	86.2618
1529	85.655
1530	83.0773
1531	80.9604
1532	80.9557
1533	80.1506
1534	83.6858
1535	88.8057
1536	90.674
1537	93.8044
1538	98.0453
1539	101.143
1540	101.412
1541	96.5633
1542	98.4835
1543	99.7124
1544	95.0849
1545	90.262
1546	90.4159
1547	90.6951
1548	95.6334
1549	97.3452
1550	98.8867
1551	98.7352
1552	99.5786
1553	98.2633
1554	97.0961
1555	95.7466
1556	93.7451
1557	93.642
1558	91.7575
1559	91.1461
1560	94.5603
1561	91.8179
1562	88.9143
1563	86.5528
1564	84.0468
1565	85.8291
1566	89.0148
1567	90.3637
1568	88.2217
1569	84.4504
1570	84.0896
1571	86.9399
1572	88.4304
1573	86.1838
1574	82.7894
1575	84.8462
1576	88.1632
1577	90.5548
1578	86.0312
1579	85.655
1580	83.9078
1581	82.6928
1582	80.6635
1583	80.6982
1584	86.2267
1585	87.9958
1586	84.5881
1587	84.4356
1588	88.769
1589	90.117
1590	93.1658
1591	93.6632
1592	96.5973
1593	94.2334
1594	90.693
1595	92.5109
1596	94.1631
1597	97.5623
1598	94.8173
1599	90.7574
1600	90.9643
1601	88.5322
1602	82.8387
1603	80.0493
1604	80.8331
1605	76.5172
1606	79.2083
1607	81.202
1608	82.5292
1609	85.2661
1610	81.6626
1611	82.5581
1612	84.6193
1613	87.0401
1614	85.3766
1615	83.969
1616	85.836
1617	80.6584
1618	82.5215
1619	81.0421
1620	84.8938
1621	83.5237
1622	90.8705
1623	93.6678
1624	95.8623
1625	95.112
1626	99.2882
1627	99.8575
1628	99.3358
1629	99.706
1630	99.5198
1631	97.5861
1632	92.8559
1633	94.6932
1634	92.4756
1635	92.1747
1636	93.057
1637	91.2054
1638	88.7214
1639	85.918
1640	86.0886
1641	82.8495
1642	81.6467
1643	81.785
1644	87.1828
1645	85.6156
1646	89.0836
1647	91.0153
1648	92.9594
1649	91.8841
1650	94.2898
1651	92.4803
1652	93.5853
1653	92.5783
1654	93.2064
1655	92.6424
1656	92.0056
1657	91.186
1658	93.2081
1659	93.1628
1660	91.9645
1661	89.4229
1662	87.3896
1663	85.7311
1664	89.0214
1665	91.8919
1666	93.0468
1667	94.1747
1668	96.178
1669	93.8803
1670	93.5964
1671	94.4104
1672	95.6168
1673	89.8884
1674	86.3452
1675	90.2381
1676	91.5649
1677	90.9277
1678	91.5699
1679	90.2134
1680	91.1329
1681	87.684
1682	89.6149
1683	91.3287
1684	92.4523
1685	92.3501
1686	87.79
1687	88.0954
1688	90.9482
1689	91.8422
1690	93.8493
1691	93.4194
1692	91.4627
1693	90.6638
1694	93.0737
1695	92.2256
1696	90.4812
1697	92.0919
1698	91.1423
1699	91.8772
1700	88.6278
1701	84.4731
1702	85.0828
1703	81.2687
1704	78.5584
1705	83.9432
1706	87.2893
1707	86.6364
1708	85.6082
1709	89.9074
1710	89.2482
1711	85.496
1712	87.6075
1713	82.3697
1714	83.4086
1715	84.0835
1716	79.8079
1717	80.0783
1718	78.9936
1719	78.9328
1720	77.8709
1721	77.9606
1722	77.7848
1723	83.1843
1724	85.7984
1725	85.5313
1726	83.5006
1727	81.5574
1728	85.3666
1729	88.5227
1730	89.8795
1731	88.1336
1732	90.9831
1733	91.101
1734	92.4398
1735	92.7777
1736	95.3888
1737	91.3029
1738	91.7878
1739	93.8713
1740	92.6494
1741	91.9552
1742	94.1842
1743	92.9381
1744	93.3428
1745	93.5405
1746	91.2403
1747	93.3633
1748	91.1291
1749	96.0665
1750	95.3827
1751	95.8151
1752	93.5233
1753	96.8189
1754	96.0154
1755	95.6396
1756	95.5598
1757	94.3573
1758	89.8276
1759	90.7264
1760	88.5211
1761	84.0224
1762	85.3016
1763	90.0364
1764	90.3035
1765	92.2674
1766	93.9335
1767	93.8256
1768	93.6617
1769	94.8839
1770	94.6705
1771	91.7858
1772	91.0082
1773	94.2586
1774	88.8585
1775	84.3295
1776	86.0214
1777	85.7121
1778	89.1354
1779	89.9791
1780	90.4943
1781	92.5128
1782	96.3689
1783	96.5587
1784	94.6876
1785	94.7969
1786	92.952
1787	90.6848
1788	85.9545
1789	87.4973
1790	84.4072
1791	81.0941
1792	84.2439
1793	91.1833
1794	92.7897
1795	90.8646
1796	89.4184
1797	93.4433
1798	92.6793
1799	92.7823
1800	95.1912
1801	94.0613
1802	91.6549
1803	95.8001
1804	94.7523
1805	94.9415
1806	96.1139
1807	93.016
1808	93.1548
1809	88.5427
1810	88.6033
1811	84.1776
1812	85.8687
1813	90.3485
1814	92.8392
1815	90.1838
1816	93.8204
1817	93.9348
1818	95.2223
1819	94.7671
1820	95.8142
1821	95.4812
1822	94.1582
1823	94.1566
1824	93.8248
1825	94.3057
1826	89.987
1827	88.4866
1828	85.9753
1829	86.8533
1830	86.6255
1831	83.7816
1832	85.8185
1833	88.8106
1834	89.308
1835	93.725
1836	92.8566
1837	91.4319
1838	89.3191
1839	87.5165
1840	87.647
1841	88.0663
1842	89.6985
1843	91.1013
1844	91.7378
1845	91.1642
1846	93.7532
1847	90.5939
1848	90.5637
1849	94.0227
1850	95.1752
1851	98.7013
1852	98.4298
1853	96.1532
1854	93.779
1855	95.0251
1856	95.7405
1857	95.4738
1858	95.7238
1859	93.2686
1860	94.8561
1861	93.5316
1862	94.4388
1863	98.5785
1864	98.8315
1865	97.9505
1866	97.3582
1867	97.8463
1868	96.381
1869	98.6789
1870	96.0797
1871	94.8584
1872	95.7758
1873	98.9273
1874	96.374
1875	94.5019
1876	94.1254
1877	97.8109
1878	95.9006
1879	98.9958
1880	99.3486
1881	96.7262
1882	93.6417
1883	92.7944
1884	91.9901
1885	93.0864
1886	93.5288
1887	90.5241
1888	88.9191
1889	89.36
1890	84.0603
1891	85.7346
1892	87.0299
1893	92.7331
1894	94.0542
1895	93.7025
1896	91.7897
1897	87.0579
1898	85.0977
1899	87.0905
1900	86.8702
1901	85.4393
1902	82.9289
