# Tempo	Potencial
298	78.6094
299	79.844
300	81.3073
301	82.3261
302	85.8341
303	85.9157
304	81.7812
305	79.6957
306	81.3208
307	83.9854
308	87.6201
309	89.8384
310	91.6925
311	96.2365
312	94.4739
313	95.4198
314	96.5246
315	98.0882
316	97.0925
317	97.2723
318	96.5138
319	101.319
320	100.112
321	98.573
322	97.9166
323	96.8492
324	96.6423
325	97.3675
326	95.4504
327	93.3951
328	94.8623
329	93.8817
330	92.076
331	92.5139
332	95.0303
333	94.3814
334	94.5052
335	95.3917
336	92.0473
337	91.6779
338	90.1733
339	83.6739
340	83.8849
341	84.6702
342	83.9951
343	81.1279
344	78.8212
345	85.8878
346	86.4815
347	84.8243
348	85.225
349	89.8761
350	93.1541
351	94.0264
352	97.998
353	96.6543
354	91.963
355	92.4471
356	95.8982
357	92.6409
358	90.1343
359	86.6467
360	86.1835
361	87.2199
362	88.5945
363	87.4767
364	86.5549
365	91.5237
366	91.6813
367	89.1303
368	89.5128
369	89.3044
370	93.9933
371	95.5646
372	94.3259
373	94.9288
374	95.9125
375	94.2998
376	95.0508
377	96.8263
378	99.2653
379	97.6342
380	97.9572
381	98.4845
382	101.212
383	97.4798
384	93.1331
385	94.9573
386	92.5627
387	94.4535
388	96.5464
389	93.5048
390	90.4361
391	87.0072
392	87.9228
393	89.4143
394	91.8362
395	92.8498
396	94.4816
397	95.1226
398	97.4361
399	97.8728
400	96.0495
401	96.6689
402	96.4388
403	96.1781
404	96.0954
405	95.2649
406	95.1372
407	96.1798
408	90.3723
409	90.2483
410	91.8224
411	90.0495
412	92.5738
413	92.7115
414	89.9868
415	90.478
416	92.5502
417	94.3392
418	98.2549
419	94.276
420	94.954
421	93.903
422	92.4201
423	95.928
424	93.0027
425	93.5775
426	89.3477
427	91.5282
428	87.9919
429	87.3555
430	89.1883
431	90.8303
432	90.7315
433	91.3184
434	90.9496
435	92.1275
436	95.8297
437	94.6159
438	96.6731
439	99.2775
440	99.0537
441	100.84
442	97.9198
443	99.4137
444	98.1216
445	97.3538
446	97.9184
447	95.0862
448	94.957
449	95.043
450	89.9192
451	91.265
452	91.6645
453	95.599
454	94.5014
455	96.99
456	95.7398
457	95.3043
458	95.7572
459	97.4136
460	99.755
461	97.8606
462	97.4191
463	98.5433
464	94.8129
465	87.4197
466	87.6578
467	90.8756
468	92.2097
469	91.8516
470	92.5615
471	93.5074
472	93.9633
473	94.0169
474	96.908
475	99.2059
476	100.884
477	99.3924
478	100.57
479	100.643
480	98.2863
481	99.4385
482	98.9992
483	97.6436
484	98.4674
485	98.267
486	97.9446
487	96.8832
488	96.1456
489	94.8857
490	96.1706
491	91.6119
492	91.0971
493	90.0952
494	91.4523
495	90.2933
496	91.5886
497	92.8472
498	94.9332
499	95.048
500	95.862
501	96.0256
502	91.529
503	91.1766
504	90.958
505	94.5857
506	93.9395
507	97.9731
508	97.696
509	99.2359
510	100.805
511	99.9647
512	97.3214
513	93.0301
514	96.0455
515	91.659
516	87.2923
517	88.7108
518	92.1406
519	94.3465
520	99.4144
521	96.6099
522	97.8299
523	101.285
524	102.151
525	101.328
526	100.412
527	97.9267
528	98.0014
529	98.4411
530	94.743
531	90.0487
532	92.2181
533	97.8402
534	99.7035
535	98.7508
536	97.9833
537	99.1716
538	98.8603
539	97.8117
540	98.0483
541	99.5502
542	98.8999
543	98.8418
544	96.4897
545	93.2721
546	88.2703
547	89.1509
548	87.315
549	85.8345
550	80.2978
551	81.7479
552	81.9603
553	80.6833
554	85.7171
555	84.7632
556	86.5258
557	86.2259
558	88.4106
559	84.5291
560	86.7859
561	87.3737
562	82.3562
563	81.7083
564	86.1627
565	87.5129
566	91.5367
567	89.9638
568	87.1857
569	89.7966
570	88.4118
571	90.6379
572	92.4923
573	94.8178
574	95.5064
575	96.9808
576	93.2845
577	93.376
578	90.4326
579	88.1004
580	89.3646
581	89.3934
582	89.0497
583	94.1226
584	90.6845
585	90.0493
586	88.3638
587	85.3179
588	86.1644
589	81.9829
590	79.4671
591	78.7449
592	82.6542
593	86.3647
594	87.6218
595	88.7757
596	88.1757
597	87.9949
598	92.2306
599	91.0971
600	88.7587
601	84.806
602	88.4253
603	88.9026
604	92.0643
605	92.3221
606	87.2355
607	86.1842
608	89.8616
609	91.7605
610	90.0375
611	89.1713
612	88.494
613	85.7931
614	87.0406
615	85.0483
616	88.6365
617	91.7133
618	89.3983
619	88.7558
620	85.7139
621	90.5126
622	93.0199
623	94.9186
624	93.666
625	97.3642
626	99.3969
627	102.273
628	101.186
629	100.135
630	101.087
631	97.2949
632	98.4768
633	98.5321
634	101.577
635	102.257
636	98.8858
637	95.6036
638	94.9094
639	93.3726
640	93.8964
641	92.3136
642	92.8878
643	93.3923
644	96.0185
645	96.742
646	94.9559
647	95.299
648	93.5044
649	92.3524
650	90.5337
651	85.4576
652	82.9514
653	83.5499
654	86.0117
655	87.6664
656	86.1093
657	87.214
658	91.3226
659	92.5693
660	94.5035
661	96.2432
662	93.5852
663	92.0023
664	94.0651
665	94.0203
666	91.7794
667	93.5658
668	94.3144
669	92.0412
670	90.2613
671	88.4367
672	91.7666
673	91.9119
674	90.815
675	93.4363
676	96.3892
677	100.375
678	100.685
679	101.969
680	99.1905
681	101.001
682	101.31
683	100.247
684	101.473
685	102.983
686	97.3798
687	103.14
688	101.572
689	100.73
690	100.082
691	98.0494
692	96.1071
693	91.7137
694	93.0801
695	90.1124
696	90.4636
697	89.149
698	91.6875
699	87.8914
700	85.9358
701	85.1945
702	85.8488
703	90.0009
704	87.174
705	90.839
706	91.4717
707	95.6468
708	99.2587
709	92.8595
710	94.905
711	94.0536
712	95.2627
713	92.8902
714	95.4776
715	92.1667
716	97.2337
717	97.3311
718	95.8615
719	94.6899
720	93.6681
721	95.6743
722	99.8506
723	97.2523
724	91.0749
725	93.8108
726	91.7221
727	92.2159
728	91.3775
729	88.231
730	89.4447
731	89.4701
732	89.3156
733	88.2348
734	93.3551
735	99.0471
736	99.1136
737	101.059
738	98.2085
739	92.1445
740	91.0756
741	92.0415
742	95.9381
743	95.5976
744	95.4065
745	91.5023
746	90.2019
747	89.2765
748	88.1117
749	86.2566
750	91.4409
751	90.0246
752	87.2086
753	84.5093
754	84.218
755	86.2899
756	85.2484
757	83.6558
758	86.8471
759	87.3889
760	89.957
761	87.9465
762	90.315
763	87.4172
764	85.846
765	86.5961
766	84.3372
767	82.051
768	85.8361
769	84.7747
770	88.0028
771	88.4051
772	92.5718
773	90.7357
774	92.9898
775	94.1894
776	95.2721
777	95.3667
778	93.7162
779	97.9418
780	97.9516
781	97.5909
782	101.047
783	99.7852
784	97.8824
785	96.4022
786	95.0979
787	94.2499
788	98.412
789	99.8413
790	96.0662
791	94.8498
792	95.1885
793	98.4498
794	101.099
795	100.694
796	98.7655
797	100.086
798	100.567
799	96.026
800	96.1582
801	92.8782
802	96.014
803	91.3633
804	91.8714
805	90.0382
806	93.9735
807	93.0054
808	95.2952
809	92.5147
810	89.7302
811	90.1865
812	84.7193
813	84.0373
814	84.6996
815	82.4849
816	84.4886
817	87.4334
818	90.4405
819	94.2247
820	98.2983
821	103.148
822	98.6326
823	95.8558
824	92.4034
825	89.2752
826	87.951
827	84.8248
828	80.3703
829	79.5833
830	78.8347
831	78.3115
832	80.1996
833	83.9043
834	82.929
835	76.8051
836	75.7288
837	72.2566
838	75.4658
839	75.1212
840	78.3243
841	78.1284
842	80.764
843	79.5707
844	75.1583
845	75.5179
846	75.349
847	79.6543
848	75.5294
849	72.8692
850	76.0596
851	76.3108
852	75.5103
853	76.7402
854	81.2274
855	77.6052
856	77.3193
857	78.9114
858	79.3707
859	83.1099
860	78.0008
861	81.2208
862	84.2471
863	81.7738
864	84.0125
865	84.3165
866	83.2141
867	87.3302
868	87.238
869	84.2405
870	76.9966
871	79.3109
872	78.3003
873	82.8265
874	84.5384
875	86.6446
876	82.5393
877	82.0723
878	82.5826
879	80.595
880	82.1087
881	79.6417
882	79.5674
883	81.5288
884	80.2079
885	76.2506
886	81.053
887	85.9537
888	84.231
889	78.9828
890	82.4773
891	82.3119
892	85.9301
893	88.2718
894	89.1698
895	91.6146
896	95.2914
897	92.8295
898	92.8433
899	88.4431
900	88.5558
901	92.0092
902	93.8291
903	90.0341
904	90.6326
905	88.8265
906	90.8864
907	91.5436
908	90.7105
909	89.5058
910	90.1415
911	91.7422
912	90.3601
913	90.9226
914	90.272
915	90.7143
916	88.6034
917	89.6365
918	90.1778
919	92.5374
920	89.4171
921	84.9093
922	86.26
923	83.682
924	80.3061
925	81.0231
926	78.6913
927	83.7685
928	82.7467
929	82.9466
930	87.2305
931	87.0634
932	89.2804
933	90.6851
934	89.6825
935	91.765
936	88.7949
937	87.9697
938	88.4923
939	92.9792
940	93.0508
941	94.3284
942	94.9279
943	96.2187
944	94.9416
945	91.9314
946	94.3269
947	94.7345
948	94.529
949	97.3682
950	98.7179
951	94.017
952	94.5791
953	96.5021
954	92.8851
955	92.9103
956	92.5449
957	97.1058
958	96.4717
959	92.8566
960	94.2845
961	92.1416
962	96.2834
963	97.1252
964	95.9251
965	94.6187
966	94.8615
967	94.7436
968	93.7713
969	91.8486
970	88.8008
971	88.7475
972	92.4792
973	94.8108
974	95.7351
975	96.9233
976	96.0693
977	93.5295
978	90.4361
979	87.3569
980	83.3747
981	84.477
982	85.2779
983	81.6052
984	81.8832
985	79.36
986	80.9095
987	80.5823
988	87.3472
989	89.5096
990	89.9127
991	87.9719
992	88.127
993	87.3718
994	89.4385
995	89.2354
996	89.3828
997	89.1698
998	91.7503
999	90.6788
1000	91.9603
1001	91.7012
1002	92.0221
1003	89.6092
1004	93.1477
1005	95.7179
1006	95.6512
1007	93.8401
1008	91.1463
1009	92.8509
1010	94.3246
1011	94.4895
1012	95.1907
1013	93.9542
1014	90.6479
1015	90.0948
1016	89.2677
1017	89.6653
1018	92.415
1019	94.7844
1020	95.1389
1021	89.7842
1022	89.8556
1023	89.1005
1024	85.2584
1025	85.1555
1026	85.5461
1027	87.2002
1028	88.3384
1029	85.5109
1030	89.4919
1031	86.3849
1032	88.4151
1033	89.6505
1034	88.2374
1035	88.0417
1036	90.0671
1037	91.6042
1038	87.5191
1039	89.1126
1040	94.9948
1041	95.4717
1042	97.1604
1043	96.0261
1044	96.8377
1045	97.6287
1046	99.858
1047	96.2931
1048	101.552
1049	100.737
1050	97.943
1051	94.884
1052	96.8111
1053	91.3173
1054	91.4405
1055	90.0894
1056	90.3346
1057	88.8236
1058	88.9811
1059	91.9965
1060	87.1615
1061	86.1855
1062	86.2765
1063	87.9392
1064	85.2743
1065	86.5544
1066	86.7146
1067	87.6468
1068	82.7729
1069	81.6604
1070	80.268
1071	75.7886
1072	74.1741
1073	71.8625
1074	64.9802
1075	64.8617
1076	70.0172
1077	67.7409
1078	66.2014
1079	65.0728
1080	62.6763
1081	62.9003
1082	61.5068
1083	61.0717
1084	63.7065
1085	63.9432
1086	64.2181
1087	64.1653
1088	67.652
1089	66.8749
1090	69.0189
1091	69.29
1092	65.2718
1093	70.3958
1094	73.1229
1095	72.0241
1096	70.5862
1097	69.1709
1098	62.5027
1099	64.8439
1100	65.8464
1101	70.1642
1102	70.9964
1103	69.8984
1104	75.5575
1105	76.7705
1106	74.4943
1107	72.8469
1108	71.3898
1109	72.9791
1110	72.418
1111	69.9948
1112	71.3348
1113	65.9761
1114	63.9612
1115	65.2053
1116	64.8128
1117	62.6451
1118	62.4099
1119	61.0698
1120	58.0196
1121	57.0598
1122	55.5154
1123	52.9362
1124	52.6484
1125	57.9605
1126	54.8471
1127	55.472
1128	55.2109
1129	54.3169
1130	55.868
1131	59.1568
1132	56.7279
1133	56.9289
1134	55.4803
1135	56.535
1136	57.431
1137	62.9405
1138	63.2134
1139	58.7633
1140	60.5601
1141	62.8698
1142	69.7375
1143	71.934
1144	74.9004
1145	71.7404
1146	76.9166
1147	78.6271
1148	86.9106
1149	87.9414
1150	84.1581
1151	85.818
1152	83.1922
1153	88.4336
1154	90.4684
1155	89.4338
1156	88.0296
1157	86.3395
1158	85.1531
1159	81.8038
1160	82.3446
1161	81.6437
1162	86.1613
1163	85.6856
1164	84.9897
1165	87.8387
1166	88.1554
1167	90.3196
1168	86.7796
1169	88.603
1170	87.556
1171	88.1381
1172	85.4619
1173	86.0255
1174	85.2219
1175	85.7366
1176	89.0478
1177	87.2802
1178	92.2755
1179	92.1529
1180	88.7924
1181	89.6878
1182	89.4229
1183	85.8369
1184	88.2376
1185	88.4429
1186	89.0832
1187	86.2757
1188	87.2242
1189	88.1507
1190	92.7718
1191	94.8344
1192	97.1776
1193	97.1215
1194	96.8187
1195	94.8789
1196	94.3197
1197	97.9193
1198	100.614
1199	100.854
1200	99.3943
1201	99.908
1202	100.594
1203	101.474
1204	100.488
1205	98.8912
1206	92.5174
1207	90.0505
1208	89.3282
1209	89.6617
1210	89.5604
1211	90.1846
1212	88.6224
1213	87.0862
1214	91.2723
1215	92.4985
1216	88.5502
1217	86.7829
1218	91.2991
1219	94.1175
1220	91.4351
1221	89.5035
1222	87.0149
1223	85.474
1224	85.8773
1225	83.7639
1226	83.4342
1227	86.0524
1228	87.3159
1229	84.0822
1230	81.3409
1231	90.0333
1232	89.6418
1233	88.1101
1234	93.8803
1235	94.2913
1236	93.1031
1237	93.7217
1238	94.3057
1239	99.5088
1240	101.306
1241	97.1092
1242	97.279
1243	100.429
1244	101.156
1245	100.439
1246	97.1375
1247	98.1082
1248	95.5125
1249	95.5644
1250	98.7035
1251	97.3219
1252	94.3131
1253	93.1683
1254	90.3376
1255	84.9005
1256	86.3763
1257	88.0164
1258	88.9594
1259	90.9716
1260	94.2957
1261	96.8917
1262	95.975
1263	97.5809
1264	96.5289
1265	96.0793
1266	96.1237
1267	93.6856
1268	95.6941
1269	98.3934
1270	95.0245
1271	100.578
1272	101.167
1273	99.7381
1274	100.03
1275	99.3249
1276	95.4492
1277	95.72
1278	96.5088
1279	97.1735
1280	91.1293
1281	91.4793
1282	91.513
1283	90.4625
1284	89.5445
1285	95.2442
1286	94.3999
1287	98.5664
1288	96.996
1289	94.8813
1290	95.5993
1291	97.8112
1292	99.3113
1293	99.501
1294	96.5589
1295	95.1845
1296	99.2679
1297	100.057
1298	95.641
1299	99.5145
1300	99.6502
1301	99.7651
1302	100.84
1303	98.3877
1304	95.4189
1305	93.1034
1306	93.007
1307	89.9525
1308	90.2939
1309	93.7733
1310	90.0606
1311	94.7998
1312	93.6237
1313	94.7192
1314	95.6453
1315	95.5951
1316	92.0485
1317	90.8613
1318	91.0358
1319	90.1508
1320	88.2605
1321	88.7047
1322	86.8846
1323	87.6639
1324	85.6816
1325	83.1972
1326	83.2672
1327	87.3962
1328	86.0111
1329	86.7922
1330	86.8864
1331	84.166
1332	81.3355
1333	80.185
1334	80.1711
1335	81.6012
1336	83.0221
1337	87.0633
1338	86.9921
1339	87.8947
1340	87.9847
1341	88.4019
1342	91.2141
1343	90.4934
1344	90.1843
1345	92.3486
1346	93.6985
1347	93.9264
1348	98.0733
1349	100.528
1350	99.7439
1351	100.611
1352	99.3658
1353	96.2216
1354	94.6793
1355	95.0083
1356	92.0394
1357	94.0237
1358	94.3062
1359	96.0037
1360	97.5255
1361	92.6331
1362	90.2632
1363	91.692
1364	90.4633
1365	95.7326
1366	91.4365
1367	88.6963
1368	85.3896
1369	85.7064
1370	89.1048
1371	94.1827
1372	94.7577
1373	92.7527
1374	90.5401
1375	90.2484
1376	93.268
1377	89.0306
1378	90.7206
1379	90.1433
1380	87.931
1381	87.8201
1382	82.0668
1383	83.2747
1384	77.2833
1385	76.1077
1386	76.2175
1387	76.4621
1388	77.1049
1389	75.1205
1390	83.1664
1391	80.1667
1392	81.8586
1393	80.9299
1394	78.9033
1395	84.0918
1396	87.1352
1397	88.5349
1398	88.9797
1399	86.3908
1400	89.9727
1401	93.1882
1402	93.9879
1403	93.2709
1404	89.1526
1405	93.9283
1406	97.1239
1407	94.9386
1408	91.3151
1409	89.693
1410	90.5032
1411	96.0559
1412	91.9559
1413	91.7999
1414	91.3904
1415	88.7037
1416	94.2877
1417	92.3506
1418	92.1346
1419	89.8268
1420	94.6791
1421	94.357
1422	92.1812
1423	87.5464
1424	85.8388
1425	85.7372
1426	88.5838
1427	87.995
1428	95.059
1429	94.4476
1430	95.3435
1431	94.7146
1432	93.9486
1433	93.5931
1434	94.6755
1435	97.2654
1436	93.8761
1437	95.4425
1438	92.5582
1439	96.3315
1440	97.668
1441	98.8873
1442	95.238
1443	94.4512
1444	93.9346
1445	92.4148
1446	93.6868
1447	92.7048
1448	95.1803
1449	93.8835
1450	95.0956
1451	95.9184
1452	96.51
1453	100.032
1454	98.1647
1455	98.573
1456	98.7509
1457	97.5654
1458	97.502
1459	98.8827
1460	97.2695
1461	96.0705
1462	98.4703
1463	100.653
1464	102.462
1465	101.525
1466	96.412
1467	96.0736
1468	92.4304
1469	93.5358
1470	90.8165
1471	93.052
1472	89.5324
1473	91.9841
1474	92.5895
1475	90.5547
1476	91.8743
1477	93.0876
1478	92.6231
1479	93.8529
1480	96.1579
1481	96.9271
1482	97.3884
1483	97.858
1484	97.0922
1485	95.2339
1486	93.3631
1487	95.5895
1488	95.231
1489	98.281
1490	97.6585
1491	96.1602
1492	89.4338
1493	88.4532
1494	87.5916
1495	87.8371
1496	89.3293
1497	90.6817
1498	89.8008
1499	93.8614
1500	93.2361
1501	90.8301
1502	91.7365
1503	89.5113
1504	89.4074
1505	90.7884
1506	95.8668
1507	100.555
1508	100.699
1509	100.345
1510	97.5896
1511	94.6477
1512	94.4731
1513	96.1307
1514	96.6824
1515	95.1082
1516	89.9025
1517	90.0202
1518	91.8552
1519	93.0762
1520	93.0358
1521	95.4227
1522	94.243
1523	92.4416
1524	92.7218
1525	91.591
1526	87.9864
1527	88.0551
1528	88.8634
1529	88.7258
1530	89.3369
1531	88.8678
1532	89.4651
1533	89.0864
1534	88.3903
1535	90.7197
1536	89.3548
1537	85.725
1538	92.084
1539	91.7993
1540	90.5909
1541	91.0306
1542	93.6346
1543	88.7624
1544	87.2902
1545	90.0367
1546	90.5115
1547	93.4536
1548	95.5052
1549	91.7897
1550	89.3274
1551	91.0537
1552	91.9742
1553	91.6336
1554	92.6034
1555	88.5997
1556	89.5951
1557	88.4187
1558	84.8028
1559	86.1961
1560	83.8036
1561	83.7486
1562	83.2304
1563	78.6095
1564	79.5613
1565	79.5049
1566	84.5243
1567	85.8704
1568	84.2326
1569	82.1114
1570	79.8306
1571	80.7031
1572	82.0623
1573	78.5494
1574	83.5474
1575	85.6881
1576	85.8999
1577	84.1047
1578	88.6965
1579	90.3018
1580	89.1685
1581	91.2493
1582	87.9624
1583	91.5842
1584	88.8914
1585	89.8713
1586	92.5439
1587	92.8046
1588	97.5205
1589	99.1369
1590	100.016
1591	94.8834
1592	89.9934
1593	90.692
1594	92.469
1595	93.5516
1596	93.2944
1597	91.3924
1598	89.3561
1599	92.1159
1600	92.4386
1601	94.0025
1602	93.4038
1603	91.4023
1604	90.3089
1605	90.6774
1606	93.7337
1607	91.5784
1608	93.592
1609	93.6275
1610	93.9073
1611	89.9409
1612	91.5729
1613	91.848
1614	93.7692
1615	92.2615
1616	89.7011
1617	90.5154
1618	93.3422
1619	92.2223
1620	93.0907
1621	88.6561
1622	88.2385
1623	89.0027
1624	85.8486
1625	90.1258
1626	94.3026
1627	95.0036
1628	92.7603
1629	95.6945
1630	91.8231
1631	94.3295
1632	97.6057
1633	99.7004
1634	98.9764
1635	99.8719
1636	98.0835
1637	99.813
1638	97.1803
1639	96.2846
1640	97.2261
1641	96.2771
1642	98.4141
1643	97.6834
1644	100.26
1645	97.4594
1646	99.5994
1647	102.505
1648	98.9384
1649	99.4173
1650	97.1901
1651	94.8591
1652	95.2174
1653	97.4251
1654	96.861
1655	97.9172
1656	95.3376
1657	98.2275
1658	98.3214
1659	99.4162
1660	98.5295
1661	94.1991
1662	97.7708
1663	101.33
1664	103.962
1665	100.686
1666	97.8354
1667	100.665
1668	100.154
1669	96.4347
1670	98.7044
1671	96.4126
1672	97.0915
1673	98.9042
1674	97.6867
1675	98.8449
1676	101.465
1677	97.9901
1678	99.181
1679	97.2113
1680	94.4838
1681	94.3854
1682	92.7177
1683	99.0191
1684	94.7779
1685	94.5608
1686	93.8195
1687	95.2759
1688	93.3231
1689	95.5802
1690	97.4711
1691	96.4938
1692	93.5797
1693	94.9508
1694	94.8287
1695	92.2914
1696	90.2076
1697	90.7753
1698	90.6507
1699	87.9832
1700	92.7038
1701	94.1881
1702	93.2274
1703	90.4557
1704	93.095
1705	93.9326
1706	92.5385
1707	91.8456
1708	92.2572
1709	92.7159
1710	93.1077
1711	92.2896
1712	89.9848
1713	88.2125
1714	87.1842
1715	90.7344
1716	91.2119
1717	94.3002
1718	93.5013
1719	92.7661
1720	89.6571
1721	94.7972
1722	96.5695
1723	97.4888
1724	94.4611
1725	98.193
1726	101.026
1727	97.0769
1728	96.0251
1729	95.727
1730	97.8358
1731	91.727
1732	92.8107
1733	93.6691
1734	89.7798
1735	86.5771
1736	88.1855
1737	89.8789
1738	89.5908
1739	92.6775
1740	90.817
1741	94.895
1742	97.9225
1743	97.7077
1744	96.2156
1745	94.4748
1746	92.3147
1747	94.1137
1748	95.3902
1749	94.49
1750	95.1286
1751	93.4416
1752	94.6274
1753	94.3446
1754	96.4887
1755	95.9831
1756	96.0426
1757	94.6908
1758	94.2866
1759	95.2421
1760	94.0692
1761	92.8362
1762	95.0955
1763	93.5156
1764	87.6274
1765	90.4179
1766	89.2427
1767	87.6596
1768	91.6865
1769	93.2795
1770	93.9844
1771	88.6798
1772	88.569
1773	90.9217
1774	95.2037
1775	98.9129
1776	93.2816
1777	90.9944
1778	85.0909
1779	86.7762
1780	87.8202
1781	89.6371
1782	90.7728
1783	88.5765
1784	89.8324
1785	90.0173
1786	93.3822
1787	94.9103
1788	98.1393
1789	98.6698
1790	100.861
1791	101.103
1792	99.2718
1793	99.2579
1794	95.3467
1795	92.3603
1796	94.7261
1797	91.1578
1798	89.7355
1799	84.7119
1800	86.4908
1801	84.8771
1802	92.3036
1803	93.5047
1804	96.1695
1805	99.9408
1806	102.994
1807	103.042
1808	99.9381
1809	97.0747
1810	95.2578
1811	96.5782
1812	99.2368
1813	100.497
1814	99.2365
1815	97.3797
1816	99.4823
1817	99.0271
1818	101.151
1819	95.3895
1820	94.7025
1821	91.4544
1822	92.509
1823	93.7676
1824	96.4146
1825	97.0697
1826	98.6296
1827	94.6998
1828	96.3857
1829	93.9009
1830	94.5234
1831	89.7111
1832	87.1459
1833	83.7403
1834	87.073
1835	87.7639
1836	90.9813
1837	89.8547
1838	88.4086
1839	89.3566
1840	89.0313
1841	84.5247
1842	89.8157
1843	91.007
1844	90.8516
1845	91.197
1846	87.8274
1847	89.3237
1848	88.0318
1849	86.9945
1850	86.8195
1851	89.1102
1852	91.8549
1853	95.376
1854	92.2119
1855	97.2345
1856	92.731
1857	95.8355
1858	97.2749
1859	94.9766
1860	93.1878
1861	93.2589
1862	97.8104
1863	95.5331
1864	94.1975
1865	96.1471
1866	94.7054
1867	93.8953
1868	92.6798
1869	93.3583
1870	94.635
1871	95.5014
1872	96.4593
1873	94.8241
1874	96.038
1875	91.4395
1876	94.5737
1877	95.4999
1878	94.9612
1879	94.7648
1880	93.7567
1881	95.8575
1882	93.7649
1883	95.131
1884	95.3457
1885	96.6162
1886	98.1574
1887	98.8562
1888	101.03
1889	100.171
1890	100.508
1891	99.4234
1892	96.7002
1893	95.1892
1894	94.8999
1895	95.0742
1896	93.3747
1897	96.4879
1898	97.0688
1899	98.4779
1900	96.1575
1901	94.5501
1902	94.1863
1903	96.8104
1904	97.106
1905	98.041
