# Tempo	Potencial
837	90.3094
838	91.9457
839	90.0705
840	94.0746
841	94.1879
842	97.798
843	96.9242
844	92.4878
845	92.254
846	90.8221
847	90.3473
848	90.3588
849	86.9144
850	86.5147
851	89.1122
852	89.6897
853	91.8118
854	91.9301
855	89.3802
856	90.8066
857	93.6841
858	96.1203
859	96.6515
860	93.952
861	93.1748
862	92.7485
863	92.7473
864	92.7261
865	96.028
866	91.7117
867	92.0943
868	89.0205
869	90.5006
870	89.4673
871	90.9368
872	94.4272
873	92.8746
874	94.4639
875	93.2089
876	94.2916
877	93.2664
878	89.8642
879	86.714
880	83.6522
881	86.3144
882	86.2782
883	84.8262
884	85.5832
885	84.2911
886	85.2425
887	86.4843
888	87.494
889	89.507
890	92.4694
891	98.1345
892	95.4161
893	96.7231
894	92.8298
895	91.2797
896	91.4048
897	91.7342
898	92.8694
899	88.6387
900	93.3706
901	93.7922
902	91.9039
903	93.1463
904	88.3529
905	92.2855
906	96.8396
907	96.475
908	98.4331
909	96.8302
910	97.8398
911	98.0372
912	99.1964
913	99.4991
914	100.189
915	97.5859
916	96.5006
917	96.9225
918	97.0285
919	99.5956
920	102.133
921	98.7652
922	96.4091
923	95.0566
924	93.5787
925	92.1521
926	95.3891
927	95.7787
928	93.9713
929	94.0819
930	90.7121
931	87.1277
932	88.9841
933	91.4424
934	93.9386
935	92.4226
936	91.96
937	87.6143
938	83.5205
939	86.768
940	90.5498
941	87.5036
942	86.1161
943	83.6666
944	84.2259
945	83.012
946	86.075
947	80.9682
948	81.2041
949	80.0545
950	78.3063
951	76.7439
952	76.6127
953	77.6878
954	82.7799
955	79.4725
956	80.7616
957	80.1596
958	79.8377
959	82.2817
960	85.6985
961	88.9016
962	88.6317
963	89.5251
964	90.9379
965	89.7942
966	89.9211
967	88.0408
968	86.2432
969	86.5942
970	84.5737
971	88.6904
972	89.521
973	91.7222
974	94.3414
975	91.5255
976	92.9755
977	93.9952
978	90.4757
979	93.6272
980	97.4796
981	99.4383
982	98.2179
983	97.7459
984	101.348
985	100.802
986	98.3063
987	97.0937
988	97.4548
989	101.098
990	101.334
991	99.1423
992	102.421
993	99.4718
994	96.5031
995	94.4792
996	97.8536
997	93.6912
998	93.905
999	92.5839
1000	96.1636
1001	100.154
1002	98.1617
1003	96.6788
1004	97.4421
1005	95.8895
1006	97.812
1007	99.1201
1008	97.9768
1009	98.0692
1010	97.6832
1011	93.6628
1012	98.3501
1013	100.766
1014	100.981
1015	103.267
1016	101.219
1017	104.253
1018	100.594
1019	97.4582
1020	97.2224
1021	98.075
1022	95.996
1023	98.1092
1024	97.7711
1025	94.1622
1026	94.994
1027	100.718
1028	94.4448
1029	95.6242
1030	93.0608
1031	92.5836
1032	92.5564
1033	91.3601
1034	93.0171
1035	89.4733
1036	91.2966
1037	94.4126
1038	95.3339
1039	94.7909
1040	98.369
1041	100.501
1042	98.8692
1043	100.498
1044	96.3743
1045	96.7576
1046	98.1931
1047	96.584
1048	94.2209
1049	93.9798
1050	90.0109
1051	90.1174
1052	89.0476
1053	85.2093
1054	82.8134
1055	81.3767
1056	79.4077
1057	86.3849
1058	83.1854
1059	82.0077
1060	80.4993
1061	83.3949
1062	85.4973
1063	84.112
1064	84.128
1065	83.4029
1066	82.154
1067	77.7908
1068	80.028
1069	79.4228
1070	73.8823
1071	72.6873
1072	75.7817
1073	72.291
1074	73.6214
1075	73.0076
1076	69.4057
1077	66.5611
1078	62.038
1079	60.6655
1080	56.7559
1081	55.9988
1082	54.6391
1083	59.676
1084	59.6954
1085	60.4529
1086	58.0989
1087	58.57
1088	64.3705
1089	64.7779
1090	69.3427
1091	73.2546
1092	71.0028
1093	78.2932
1094	74.0418
1095	75.8308
1096	80.4521
1097	80.0911
1098	78.1834
1099	80.8481
1100	79.0309
1101	81.7919
1102	79.8896
1103	76.9341
1104	77.5614
1105	74.9838
1106	74.8662
1107	79.5295
1108	77.5513
1109	74.8259
1110	76.2534
1111	78.0919
1112	77.0327
1113	80.5385
1114	83.3042
1115	82.9193
1116	83.7942
1117	87.8378
1118	87.2652
1119	90.2785
1120	83.9362
1121	84.6249
1122	82.7036
1123	82.4675
1124	80.6385
1125	81.5792
1126	76.5834
1127	69.8375
1128	70.38
1129	71.9331
1130	75.6999
1131	80.469
1132	76.8946
1133	76.4546
1134	73.9468
1135	79.73
1136	79.4963
1137	75.9189
1138	80.1881
1139	83.9533
1140	85.1572
1141	82.2337
1142	83.5554
1143	87.6487
1144	87.3755
1145	91.0018
1146	86.0866
1147	85.9544
1148	87.6907
1149	88.3733
1150	89.9976
1151	88.1635
1152	86.4877
1153	88.1274
1154	91.2763
1155	98.8274
1156	99.7342
1157	97.0001
1158	99.4099
1159	96.5128
1160	98.6511
1161	96.7766
1162	93.7436
1163	94.4477
1164	91.744
1165	89.2986
1166	94.0072
1167	92.3168
1168	89.8732
1169	89.7355
1170	93.3641
1171	92.5928
1172	96.7572
1173	98.795
1174	97.4377
1175	100.444
1176	101.902
1177	98.4236
1178	96.6121
1179	96.5651
1180	94.621
1181	93.7492
1182	95.6405
1183	94.7018
1184	92.2131
1185	92.1217
1186	92.7169
1187	93.5113
1188	93.2953
1189	94.1806
1190	93.7334
1191	95.6712
1192	97.9187
1193	96.2873
1194	95.1905
1195	96.265
1196	94.2977
1197	95.2677
1198	93.0695
1199	88.9101
1200	92.541
1201	94.4327
1202	96.8557
1203	97.9263
1204	101.503
1205	100.041
1206	101.688
1207	100.456
1208	99.4507
1209	98.7048
1210	95.4298
1211	93.5455
1212	91.3817
1213	86.2377
1214	86.2126
1215	86.7994
1216	89.0175
1217	88.3401
1218	86.2129
1219	90.5652
1220	90.3323
1221	86.7877
1222	86.0328
1223	87.6877
1224	88.5157
1225	90.7732
1226	89.4939
1227	86.3149
1228	87.5534
1229	86.7863
1230	84.3921
1231	83.5476
1232	78.6315
1233	79.7928
1234	80.9709
1235	85.0217
1236	83.4352
1237	81.6996
1238	79.3059
1239	74.9963
1240	76.9883
1241	78.5698
1242	79.4812
1243	81.091
1244	78.6917
1245	82.195
1246	82.2059
1247	84.4629
1248	82.2912
1249	85.1942
1250	89.3779
1251	90.939
1252	85.8159
1253	88.6038
1254	87.094
1255	88.1517
1256	88.616
1257	89.3575
1258	89.1472
1259	89.8569
1260	93.9687
1261	90.6064
1262	94.2213
1263	90.4119
1264	92.3528
1265	89.996
1266	90.3869
1267	91.3851
1268	89.5401
1269	89.934
1270	91.7529
1271	90.2339
1272	86.5679
1273	88.3671
1274	88.7995
1275	86.4172
1276	84.0259
1277	83.0803
1278	82.739
1279	82.3858
1280	88.0242
1281	90.2036
1282	88.8169
1283	84.3678
1284	86.6934
1285	86.1132
1286	87.3667
1287	93.3446
1288	91.4456
1289	90.9537
1290	94.9702
1291	90.0835
1292	89.6799
1293	89.1669
1294	85.7797
1295	86.4173
1296	84.7602
1297	89.0842
1298	88.7385
1299	84.5066
1300	80.0852
1301	80.6905
1302	82.4247
1303	82.6105
1304	81.3944
1305	80.0277
1306	79.0576
1307	80.6856
1308	78.5556
1309	81.5913
1310	89.0399
1311	89.8003
1312	89.3041
1313	89.1104
1314	89.3464
1315	91.5697
1316	97.7758
1317	96.0515
1318	88.4272
1319	86.667
1320	83.711
1321	86.3039
1322	89.489
1323	88.3842
1324	88.5146
1325	89.6592
1326	89.5036
1327	89.3102
1328	91.3705
1329	91.1594
1330	96.7945
1331	94.3634
1332	96.1796
1333	95.1681
1334	92.7075
1335	93.6048
1336	92.9881
1337	90.8972
1338	86.4942
1339	85.6637
1340	86.7714
1341	84.088
1342	84.6209
1343	82.4681
1344	86.0499
1345	86.1377
1346	87.696
1347	87.94
1348	89.6203
1349	90.491
1350	89.7012
1351	92.5676
1352	93.7917
1353	96.7924
1354	96.943
1355	94.2231
1356	95.5941
1357	95.6281
1358	96.4049
1359	93.389
1360	92.7104
1361	94.2519
1362	94.742
1363	93.1778
1364	95.0567
1365	97.7631
1366	96.4668
1367	92.0524
1368	95.4298
1369	89.3809
1370	88.1998
1371	85.2038
1372	89.5041
1373	92.6879
1374	93.1863
1375	94.174
1376	94.539
1377	96.0748
1378	91.2588
1379	89.4351
1380	93.1395
1381	89.4983
1382	92.1454
1383	92.9235
1384	91.4466
1385	93.8135
1386	90.8665
1387	91.7265
1388	94.6239
1389	91.8842
1390	94.9115
1391	96.18
1392	102.317
1393	100.171
1394	101.865
1395	99.6202
1396	99.2478
1397	99.4508
1398	94.6333
1399	96.6289
1400	98.1792
1401	97.696
1402	93.4547
1403	91.6487
1404	94.8028
1405	99.2578
1406	101.711
1407	102.881
1408	99.1642
1409	94.8132
1410	94.826
1411	95.1335
1412	91.7897
1413	92.8266
1414	98.2884
1415	99.1401
1416	92.1918
1417	94.2772
1418	94.9004
1419	95.3278
1420	94.9577
1421	96.8609
1422	93.3807
1423	89.2543
1424	92.6624
1425	89.5937
1426	91.2818
1427	86.276
1428	86.9686
1429	84.5745
1430	84.7653
1431	86.3567
1432	88.3422
1433	85.6901
1434	88.5022
1435	88.9716
1436	89.2668
1437	91.9295
1438	89.4881
1439	86.716
1440	83.2608
1441	82.7325
1442	79.9172
1443	81.4709
1444	81.4112
1445	80.675
1446	82.7359
1447	83.4565
1448	90.1399
1449	93.8647
1450	94.9323
1451	98.7759
1452	98.888
1453	100.075
1454	96.7502
1455	99.5131
1456	96.5153
1457	94.1032
1458	99.7863
1459	98.2747
1460	98.0572
1461	98.1714
1462	96.5795
1463	100.213
1464	102.997
1465	100.569
1466	99.5349
1467	100.776
1468	99.5241
1469	97.9518
1470	95.6981
1471	97.0435
1472	98.5193
1473	100.696
1474	97.5865
1475	99.1358
1476	102.702
1477	98.2534
1478	98.1212
1479	100.189
1480	96.336
1481	98.3039
1482	101.347
1483	102.012
1484	98.055
1485	97.0483
1486	98.0748
1487	92.4131
1488	93.5958
1489	93.3909
1490	95.7533
1491	95.4116
1492	96.3559
1493	95.3036
1494	95.9587
1495	91.298
1496	91.1182
1497	89.1724
1498	88.3787
1499	86.116
1500	86.4798
1501	84.5
1502	78.0527
1503	80.5646
1504	82.4724
1505	83.8978
1506	84.2119
1507	80.5735
1508	78.8667
1509	79.4844
1510	79.8829
1511	80.1633
1512	80.6096
1513	83.7582
1514	81.3518
1515	81.8899
1516	79.8407
1517	84.7369
1518	87.0918
1519	92.3244
1520	91.5311
1521	92.1204
1522	94.5819
1523	98.6391
1524	100.201
1525	97.1577
1526	96.9342
1527	96.477
1528	97.4371
1529	96.254
1530	95.3447
1531	96.7145
1532	93.44
1533	94.2799
1534	95.0994
1535	94.7686
1536	92.1107
1537	91.6032
1538	91.3803
1539	95.5883
1540	95.548
1541	97.1971
1542	95.4343
1543	96.8585
1544	95.532
1545	96.9908
1546	95.1019
1547	93.447
1548	92.7633
1549	91.7065
1550	91.4857
1551	88.1542
1552	90.9377
1553	94.4479
1554	95.585
1555	98.3288
1556	97.0325
1557	95.626
1558	94.6975
1559	97.9966
1560	95.7132
1561	95.2865
1562	95.4437
1563	94.9978
1564	93.8295
1565	92.7106
1566	95.3191
1567	97.7831
1568	101.116
1569	95.9754
1570	92.1882
1571	91.1154
1572	92.4991
1573	98.6125
1574	98.4351
1575	94.4351
1576	93.2387
1577	89.4499
1578	94.5267
1579	93.3073
1580	93.3621
1581	92.2685
1582	93.8586
1583	89.8897
1584	95.1299
1585	97.8288
1586	99.7065
1587	99.9778
1588	102.143
1589	101.223
1590	99.2415
1591	96.1539
1592	95.9378
1593	96.6306
1594	97.9288
1595	95.2523
1596	97.4836
1597	97.9555
1598	93.8758
1599	90.7718
1600	89.3456
1601	90.5357
1602	90.0571
1603	91.4801
1604	88.3174
1605	88.341
1606	89.757
1607	93.7045
1608	93.1389
1609	91.7213
1610	90.8244
1611	92.1306
1612	91.6749
1613	91.8984
1614	92.113
1615	89.1546
1616	92.7842
1617	92.0238
1618	93.0407
1619	92.3311
1620	95.5526
1621	96.7547
1622	92.9028
1623	92.7211
1624	95.5019
1625	95.1681
1626	92.1575
1627	84.124
1628	88.6367
1629	87.6164
1630	88.7443
1631	87.7417
1632	86.8158
1633	86.6126
1634	86.6403
1635	88.1869
1636	88.2573
1637	91.9018
1638	93.3172
1639	90.0607
1640	89.355
1641	88.9923
1642	84.6172
1643	84.0033
1644	86.3352
1645	81.8084
1646	83.2106
1647	84.7804
1648	81.9591
1649	83.1402
1650	83.2852
1651	85.0371
1652	85.5623
1653	84.0338
1654	84.651
1655	87.6407
1656	93.6292
1657	90.6384
1658	90.9212
1659	93.3955
1660	94.7101
1661	93.2029
1662	90.8497
1663	81.3854
1664	83.0821
1665	85.853
1666	87.7379
1667	86.2853
1668	79.8043
1669	82.4588
1670	86.0781
1671	86.1996
1672	79.3842
1673	79.1601
1674	78.8072
1675	82.7789
1676	88.2567
1677	91.2193
1678	93.6843
1679	91.4243
1680	92.9254
1681	91.237
1682	90.3514
1683	95.1344
1684	91.491
1685	92.9521
1686	88.5907
1687	91.6566
1688	92.3596
1689	91.0934
1690	92.9198
1691	89.5158
1692	87.9282
1693	90.178
1694	86.0134
1695	83.2406
1696	79.8521
1697	79.0829
1698	81.1375
1699	84.4395
1700	83.955
1701	82.4202
1702	82.0849
1703	82.9973
1704	86.7691
1705	89.3713
1706	85.2682
1707	88.2586
1708	85.794
1709	82.2713
1710	80.9481
1711	82.8209
1712	84.9851
1713	83.6918
1714	90.3594
1715	88.492
1716	88.6031
1717	87.3129
1718	83.8972
1719	85.4217
1720	84.355
1721	84.3696
1722	86.0778
1723	85.1055
1724	84.4426
1725	81.1345
1726	79.7974
1727	83.344
1728	87.8433
1729	91.8241
1730	93.3033
1731	91.1853
1732	93.6781
1733	95.9213
1734	96.4896
1735	95.3029
1736	91.2406
1737	91.3239
1738	88.6913
1739	94.1151
1740	93.72
1741	96.8332
1742	96.4261
1743	99.7311
1744	100.162
1745	100.776
1746	97.9352
1747	98.1329
1748	98.818
1749	95.234
1750	98.2748
1751	102.687
1752	100.419
1753	102.239
1754	102.049
1755	101.423
1756	104.676
1757	103.444
1758	102.393
1759	102.406
1760	102.229
1761	101.358
1762	97.5496
1763	97.8113
1764	93.9468
1765	92.746
1766	95.0569
1767	93.1888
1768	93.0586
1769	93.4211
1770	94.5586
1771	94.8499
1772	96.7579
1773	93.6587
1774	90.5065
1775	89.902
1776	90.7745
1777	87.0823
1778	93.0917
1779	95.5361
1780	97.8552
1781	96.7276
1782	94.9386
1783	98.0638
1784	97.5761
1785	100.549
1786	98.7335
1787	93.203
1788	95.8144
1789	96.2247
1790	97.4047
1791	95.8205
1792	98.5695
1793	96.1405
1794	92.9946
1795	97.1519
1796	94.5602
1797	94.5001
1798	93.8559
1799	92.5441
1800	92.9619
1801	88.7807
1802	90.1704
1803	91.3153
1804	92.4049
1805	94.7732
1806	93.7226
1807	92.3158
1808	92.5481
1809	87.722
1810	91.1324
1811	91.6354
1812	91.4685
1813	93.0133
1814	96.1257
1815	95.4382
1816	96.8413
1817	97.7345
1818	97.2598
1819	97.3531
1820	96.2678
1821	95.7358
1822	96.3856
1823	97.3769
1824	96.6562
1825	93.3775
1826	97.2177
1827	96.0805
1828	96.8937
1829	96.698
1830	93.939
1831	96.1884
1832	99.6976
1833	98.014
1834	99.6907
1835	100.625
1836	97.7039
1837	94.6362
1838	90.8314
1839	93.4555
1840	93.7806
1841	93.6231
1842	91.5001
1843	92.8255
1844	91.9454
1845	92.0569
1846	90.383
1847	89.964
1848	95.7595
1849	97.2141
1850	95.9917
1851	98.3171
1852	93.2655
1853	93.4809
1854	98.0287
1855	99.233
1856	99.6414
1857	97.9736
1858	98.0499
1859	99.297
1860	99.8933
1861	95.413
1862	91.6333
1863	93.9348
1864	91.3226
1865	89.0655
1866	94.8439
1867	94.5658
1868	93.9831
1869	97.6898
1870	95.8656
1871	94.9427
1872	90.264
1873	87.6142
1874	87.8031
1875	85.909
1876	81.9545
1877	85.1843
1878	90.4312
1879	90.7983
1880	90.3183
1881	91.4795
1882	93.3321
1883	92.4775
1884	93.8737
1885	93.7279
1886	93.4684
1887	94.7265
1888	94.9744
1889	94.4286
1890	95.3313
1891	98.7354
1892	95.5388
1893	94.6012
1894	95.1659
1895	96.2535
1896	95.3267
1897	95.9188
1898	94.881
1899	94.0112
1900	92.4988
1901	90.6989
1902	85.6495
1903	86.4553
1904	84.5824
1905	84.3068
1906	85.5374
1907	88.0673
1908	86.0739
1909	85.5155
1910	86.9715
