# Tempo	Potencial
239	99.0477
240	100.287
241	97.8656
242	95.469
243	93.43
244	88.014
245	90.9459
246	92.5617
247	90.0339
248	88.8255
249	93.6964
250	95.4712
251	90.3063
252	90.4471
253	92.8469
254	91.2203
255	92.1772
256	92.5426
257	92.5718
258	92.6429
259	93.3098
260	97.7184
261	97.3651
262	95.1411
263	94.8409
264	94.3504
265	93.379
266	94.5004
267	95.9726
268	97.4093
269	95.3285
270	95.2582
271	92.3944
272	99.3904
273	96.5707
274	93.0143
275	95.9742
276	95.0762
277	94.7877
278	92.2211
279	91.3385
280	92.3464
281	95.524
282	96.99
283	95.0937
284	93.3255
285	95.2853
286	91.6605
287	87.4694
288	85.3691
289	88.4804
290	86.6023
291	87.0235
292	85.1992
293	85.3571
294	88.7737
295	93.5933
296	93.8249
297	94.4181
298	97.0271
299	95.3886
300	93.7898
301	93.6021
302	95.9009
303	95.9732
304	98.4227
305	97.7654
306	97.3633
307	96.6006
308	95.9743
309	97.8248
310	98.9581
311	93.9946
312	92.9326
313	89.7879
314	95.0894
315	98.8147
316	95.5286
317	92.2303
318	94.617
319	97.5061
320	94.8415
321	96.1473
322	92.033
323	97.5322
324	96.0692
325	96.2889
326	92.1177
327	98.429
328	95.7766
329	98.3712
330	97.3564
331	95.9287
332	99.6785
333	102.28
334	99.746
335	98.1325
336	100.61
337	97.5958
338	100.666
339	101.056
340	99.3572
341	99.4367
342	99.4857
343	95.8306
344	88.8573
345	92.6834
346	91.4277
347	89.8639
348	89.1011
349	89.8434
350	88.4849
351	83.1948
352	83.0656
353	83.2323
354	82.9521
355	81.9702
356	83.1682
357	81.2822
358	83.2589
359	84.835
360	82.9305
361	83.6232
362	87.3583
363	93.0734
364	95.1674
365	101.247
366	100.928
367	98.5353
368	92.1612
369	93.4142
370	91.3391
371	89.9985
372	89.1525
373	89.4567
374	90.0633
375	90.2176
376	89.9921
377	84.6654
378	85.9769
379	86.9827
380	89.8155
381	87.0205
382	92.6268
383	94.5292
384	95.5701
385	95.2352
386	95.7562
387	93.3341
388	94.5244
389	95.9517
390	95.3073
391	98.5407
392	98.5336
393	99.6984
394	100.654
395	100.857
396	100.839
397	101.013
398	102.545
399	103.306
400	103.393
401	102.599
402	102.56
403	105.351
404	101.64
405	96.8578
406	94.8854
407	93.3183
408	96.2646
409	97.1388
410	98.7222
411	101.662
412	99.9198
413	98.7087
414	98.8365
415	94.1039
416	92.7625
417	93.0112
418	97.2343
419	93.8468
420	93.5666
421	97.6463
422	99.6362
423	96.6431
424	96.073
425	96.5774
426	98.2495
427	95.7001
428	93.0372
429	93.068
430	92.1361
431	93.3512
432	94.3677
433	95.1039
434	90.7374
435	91.0734
436	89.2893
437	91.1724
438	87.1095
439	87.3026
440	81.9831
441	80.1813
442	75.0692
443	78.6196
444	82.7706
445	86.9069
446	90.6028
447	89.9792
448	93.1259
449	91.9992
450	92.8306
451	90.975
452	86.9421
453	93.1298
454	92.9987
455	95.1354
456	90.8047
457	87.7817
458	94.7249
459	93.1399
460	92.4748
461	92.0026
462	94.8926
463	90.5446
464	92.3344
465	94.2675
466	94.7224
467	94.6359
468	93.1756
469	92.4824
470	95.9653
471	99.1541
472	99.4121
473	97.4239
474	96.5978
475	94.8913
476	94.1843
477	92.4888
478	92.8537
479	91.9125
480	94.5719
481	95.1158
482	94.7187
483	97.2808
484	100.788
485	100.019
486	97.2293
487	92.5563
488	98.0072
489	97.2803
490	94.0538
491	89.6708
492	91.893
493	94.4621
494	97.1589
495	91.9646
496	88.6271
497	81.2633
498	79.9915
499	79.4362
500	81.9231
501	82.5617
502	82.987
503	86.2046
504	81.1115
505	78.3034
506	81.4451
507	79.4403
508	76.0971
509	72.9372
510	69.0956
511	69.6512
512	66.728
513	67.8282
514	70.7724
515	75.0433
516	80.5155
517	82.6592
518	82.8055
519	83.0539
520	81.336
521	73.8734
522	75.7342
523	81.1815
524	86.6766
525	85.403
526	82.2794
527	79.1262
528	79.4059
529	83.4186
530	80.3847
531	81.8944
532	79.2484
533	81.2316
534	80.6287
535	81.6684
536	80.2789
537	85.9311
538	85.198
539	81.7011
540	79.7579
541	85.04
542	82.3972
543	80.454
544	83.8591
545	84.8929
546	84.4363
547	87.0309
548	88.7434
549	90.4876
550	93.2157
551	98.1402
552	98.236
553	99.5971
554	101.515
555	101.569
556	102.381
557	102.954
558	99.9922
559	100.333
560	98.5858
561	99.4732
562	98.315
563	100.505
564	97.6096
565	95.7693
566	94.2023
567	93.4605
568	95.117
569	93.9841
570	96.4283
571	97.1306
572	96.4949
573	98.963
574	104.52
575	103.525
576	100.693
577	101.114
578	98.8066
579	98.0329
580	99.4958
581	94.2673
582	98.3248
583	94.7775
584	93.1678
585	95.0765
586	91.6348
587	94.3193
588	94.533
589	94.6144
590	94.655
591	92.4831
592	86.8417
593	88.8232
594	92.6312
595	94.0192
596	90.8575
597	95.6065
598	95.2467
599	92.9803
600	98.7217
601	98.9555
602	95.9427
603	91.7315
604	92.353
605	94.6641
606	93.0106
607	92.0167
608	90.0008
609	92.1779
610	93.35
611	91.1432
612	84.2391
613	81.2296
614	77.9032
615	78.0259
616	79.4545
617	74.1791
618	72.395
619	73.2156
620	76.1562
621	81.8339
622	85.8351
623	87.7403
624	84.4678
625	82.1188
626	84.2032
627	86.8059
628	83.6574
629	83.8258
630	84.6683
631	84.3492
632	84.7079
633	93.135
634	88.6431
635	89.0011
636	90.7213
637	89.988
638	90.6618
639	88.019
640	94.2226
641	92.0945
642	90.9461
643	96.88
644	97.6989
645	94.9447
646	93.3955
647	94.2404
648	95.246
649	98.4476
650	98.9329
651	96.0893
652	96.7192
653	97.2214
654	100.184
655	99.4087
656	98.0036
657	97.0691
658	97.0251
659	91.3745
660	95.8458
661	94.5905
662	98.5701
663	97.5291
664	99.9569
665	95.4438
666	96.0154
667	98.5738
668	98.7169
669	95.2285
670	92.2478
671	93.27
672	93.3118
673	90.9176
674	88.3612
675	86.4345
676	89.8372
677	94.9265
678	96.8991
679	96.042
680	94.0098
681	96.4676
682	98.9777
683	100.958
684	99.7538
685	99.3271
686	97.3962
687	96.286
688	99.3961
689	99.0039
690	96.6094
691	96.1573
692	92.7874
693	95.9419
694	95.4707
695	94.1646
696	93.5058
697	92.3364
698	92.026
699	92.6794
700	96.0418
701	91.3721
702	91.2979
703	91.2493
704	89.3674
705	86.1758
706	82.5014
707	82.4053
708	83.1674
709	84.4263
710	84.6938
711	86.1616
712	84.8124
713	82.2243
714	85.2924
715	89.0749
716	86.3167
717	87.4647
718	91.3671
719	92.5855
720	94.3569
721	96.6485
722	96.1286
723	102.527
724	103.709
725	101.307
726	100.885
727	98.3033
728	98.7311
729	99.0583
730	98.4809
731	96.9177
732	99.308
733	95.6987
734	94.1576
735	88.2081
736	91.4746
737	92.3552
738	96.7059
739	98.7732
740	96.9189
741	95.9141
742	93.09
743	95.0203
744	95.0762
745	95.6985
746	94.9885
747	91.6102
748	90.821
749	87.8564
750	88.9208
751	92.3045
752	93.2028
753	93.2223
754	92.6523
755	93.2112
756	89.6249
757	90.4427
758	91.0944
759	93.016
760	93.9032
761	97.8857
762	97.4035
763	95.8981
764	97.9591
765	96.1677
766	98.2064
767	98.4651
768	99.5986
769	99.3183
770	100.374
771	99.8591
772	94.4815
773	94.7307
774	94.7305
775	95.9743
776	91.1503
777	95.1706
778	96.6033
779	97.6621
780	98.0271
781	96.4524
782	95.4387
783	96.1504
784	100.098
785	96.0956
786	96.4886
787	94.681
788	96.2088
789	94.769
790	92.0238
791	95.178
792	93.0567
793	91.2937
794	91.0716
795	92.5957
796	92.9155
797	90.2393
798	91.0337
799	90.2868
800	92.844
801	90.4956
802	88.2937
803	88.1165
804	90.8432
805	93.9139
806	93.4844
807	95.6287
808	94.7565
809	96.3085
810	98.0272
811	93.6679
812	94.3247
813	94.1352
814	92.2361
815	93.7161
816	91.5894
817	89.3294
818	92.7487
819	96.4167
820	97.9116
821	94.5547
822	94.4212
823	92.587
824	91.551
825	87.1549
826	88.6845
827	89.7312
828	89.1459
829	88.7814
830	86.4734
831	83.2656
832	84.2184
833	87.6856
834	85.3358
835	84.5716
836	86.8763
837	85.496
838	83.9288
839	84.2606
840	80.3007
841	83.2515
842	83.8227
843	87.4965
844	87.2291
845	87.2269
846	84.1564
847	83.2451
848	87.3854
849	88.1884
850	86.1998
851	85.7709
852	81.5192
853	81.1306
854	80.9678
855	75.3213
856	73.3269
857	76.455
858	74.6179
859	78.1465
860	71.8194
861	73.0023
862	69.2517
863	68.9934
864	74.2301
865	75.5205
866	78.5936
867	84.0057
868	82.0278
869	78.1528
870	79.5553
871	80.4
872	80.5595
873	80.8559
874	82.3635
875	72.9756
876	74.334
877	70.614
878	72.4367
879	67.328
880	67.553
881	66.1209
882	67.9668
883	71.4894
884	78.3501
885	84.2723
886	84.3516
887	81.6932
888	81.8133
889	82.8121
890	80.4159
891	78.4048
892	80.8634
893	77.2087
894	81.7897
895	85.3476
896	84.16
897	86.1129
898	83.3884
899	83.1228
900	85.4593
901	90.1836
902	90.1767
903	94.871
904	94.6508
905	93.453
906	94.9419
907	94.4901
908	95.998
909	95.8227
910	93.476
911	93.2919
912	95.0436
913	91.4964
914	90.2924
915	91.108
916	96.129
917	94.9088
918	96.7468
919	96.1347
920	94.7624
921	92.3742
922	96.721
923	95.6739
924	94.9416
925	95.6084
926	99.772
927	97.0423
928	98.6072
929	98.5999
930	101.867
931	99.1713
932	98.5151
933	95.5154
934	92.5844
935	91.4155
936	91.7752
937	91.0305
938	87.3458
939	89.6839
940	87.0902
941	91.1988
942	88.7169
943	90.4557
944	96.5114
945	92.6824
946	91.0738
947	93.3185
948	95.2367
949	93.122
950	95.7074
951	97.834
952	96.8312
953	94.5558
954	90.8818
955	92.4028
956	90.5092
957	92.3757
958	93.2251
959	90.5525
960	89.6339
961	86.7727
962	85.0822
963	84.3084
964	84.5275
965	84.3383
966	83.1441
967	84.1168
968	87.645
969	93.1041
970	94.2641
971	96.5853
972	94.5707
973	96.0378
974	95.2228
975	96.0908
976	100.171
977	96.8576
978	97.6681
979	94.2553
980	92.547
981	96.6403
982	98.9533
983	98.8924
984	96.7206
985	95.3501
986	92.3366
987	87.7335
988	89.9185
989	93.262
990	95.4138
991	98.8782
992	96.1468
993	94.0537
994	95.5889
995	90.9584
996	94.2857
997	89.48
998	89.7258
999	92.5974
1000	90.859
1001	93.8337
1002	96.9849
1003	97.5735
1004	94.9049
1005	90.4912
1006	92.6903
1007	95.4756
1008	96.3971
1009	95.639
1010	93.0619
1011	95.2429
1012	93.5353
1013	93.7943
1014	95.6707
1015	92.7662
1016	92.9115
1017	98.3458
1018	98.1865
1019	99.4383
1020	96.1295
1021	98.2648
1022	96.5763
1023	96.4937
1024	92.9178
1025	93.3769
1026	94.3528
1027	96.5434
1028	96.0288
1029	100.475
1030	103.504
1031	99.9379
1032	100.89
1033	94.9054
1034	94.9776
1035	93.2409
1036	94.3893
1037	93.5259
1038	92.8841
1039	90.0805
1040	90.3072
1041	86.9852
1042	88.8229
1043	90.409
1044	90.4729
1045	91.0351
1046	89.0635
1047	89.1559
1048	91.0471
1049	87.6464
1050	86.0341
1051	90.3685
1052	88.2077
1053	87.7094
1054	91.3533
1055	94.4318
1056	94.8754
1057	96.6653
1058	96.7162
1059	95.8056
1060	97.6202
1061	98.5396
1062	96.3511
1063	98.5491
1064	97.9686
1065	97.3591
1066	96.2228
1067	100.141
1068	101.494
1069	99.951
1070	101.998
1071	100.52
1072	98.9399
1073	98.3451
1074	99.3355
1075	103.207
1076	99.7538
1077	98.6744
1078	99.8296
1079	103.648
1080	98.0575
1081	101.756
1082	102.042
1083	101.552
1084	100.763
1085	99.5719
1086	98.7842
1087	94.9355
1088	90.7706
1089	90.63
1090	93.9728
1091	90.445
1092	90.0635
1093	90.5022
1094	91.2535
1095	92.3859
1096	90.4322
1097	92.1985
1098	89.4748
1099	88.0024
1100	88.1991
1101	92.991
1102	93.164
1103	90.8564
1104	91.7562
1105	91.1231
1106	89.1538
1107	85.8642
1108	87.0475
1109	88.4004
1110	87.6452
1111	84.8225
1112	81.3596
1113	80.3792
1114	76.8117
1115	75.9201
1116	74.131
1117	74.7888
1118	75.8714
1119	79.8845
1120	81.3687
1121	79.6304
1122	80.0281
1123	80.1584
1124	79.9821
1125	81.4981
1126	85.1671
1127	86.7982
1128	86.6357
1129	84.7449
1130	85.6377
1131	90.4396
1132	91.0568
1133	93.0522
1134	96.7141
1135	99.1911
1136	102.097
1137	100.285
1138	97.7867
1139	97.4543
1140	92.8382
1141	92.3849
1142	91.3596
1143	89.6709
1144	88.1711
1145	89.0537
1146	90.111
1147	92.7236
1148	92.3186
1149	89.1286
1150	91.2943
1151	92.88
1152	93.8514
1153	92.6699
1154	93.2759
1155	96.867
1156	94.9631
1157	95.6539
1158	94.1795
1159	97.7865
1160	95.6041
1161	94.4446
1162	95.8888
1163	92.007
1164	93.4988
1165	95.3079
1166	95.9637
1167	90.8725
1168	94.4303
1169	93.976
1170	90.6356
1171	89.1725
1172	86.5885
1173	85.3556
1174	85.1581
1175	83.4912
1176	79.4077
1177	79.4996
1178	82.4259
1179	83.1068
1180	83.2728
1181	82.8904
1182	79.6271
1183	84.0214
1184	86.6276
1185	85.4948
1186	86.3705
1187	83.3316
1188	81.0799
1189	81.2706
1190	79.9589
1191	84.6184
1192	84.9401
1193	85.8572
1194	88.7733
1195	90.4702
1196	87.5388
1197	88.4265
1198	88.2796
1199	88.6365
1200	90.829
1201	84.2554
1202	86.7441
1203	87.0142
1204	90.0228
1205	89.6508
1206	92.8817
1207	93.4478
1208	96.8664
1209	97.4665
1210	98.9565
1211	99.3734
1212	98.7073
1213	99.0274
1214	99.124
1215	99.1128
1216	96.4098
1217	95.3257
1218	94.5053
1219	94.6921
1220	98.5611
1221	101.255
1222	102.075
1223	102.955
1224	101.115
1225	101.418
1226	99.6192
1227	97.8181
1228	99.3357
1229	98.6869
1230	99.3439
1231	98.0585
1232	98.0049
1233	99.4351
1234	96.3158
1235	98.075
1236	100.092
1237	98.7168
1238	96.9063
1239	95.1095
1240	95.7895
1241	94.5865
1242	92.2816
1243	90.9949
1244	90.629
1245	88.6563
1246	86.8006
1247	88.2154
1248	89.7884
1249	89.4858
1250	84.6863
1251	87.142
1252	86.7674
1253	87.5297
1254	91.1952
1255	93.1268
1256	96.2134
1257	96.9186
1258	93.3643
1259	94.0293
1260	93.4453
1261	91.9701
1262	93.257
1263	96.6323
1264	95.3595
1265	91.5946
1266	94.7315
1267	92.6492
1268	92.2108
1269	88.7286
1270	84.8185
1271	87.5902
1272	90.352
1273	91.0907
1274	94.4221
1275	94.9806
1276	93.9573
1277	93.835
1278	96.36
1279	98.7092
1280	97.6769
1281	98.1022
1282	99.0689
1283	99.9377
1284	97.6209
1285	96.2958
1286	92.8597
1287	88.2812
1288	91.7621
1289	90.0045
1290	92.5981
1291	94.1317
1292	95.562
1293	98.0228
1294	94.5038
1295	94.4248
1296	92.3681
1297	91.1252
1298	89.1456
1299	90.759
1300	85.318
1301	80.1508
1302	83.0354
1303	84.0437
1304	85.5085
1305	83.6597
1306	83.093
1307	90.746
1308	94.1189
1309	95.0443
1310	97.1287
1311	93.6774
1312	95.0265
1313	94.8535
1314	99.5552
1315	92.59
1316	91.6351
1317	90.9625
1318	93.6423
1319	97.0535
1320	95.6722
1321	95.4072
1322	96.9886
1323	95.1347
1324	90.2279
1325	86.4665
1326	85.2801
1327	83.8175
1328	80.5607
1329	79.0438
1330	78.8358
1331	81.7265
1332	81.8594
1333	79.6152
1334	79.4636
1335	81.024
1336	77.7494
1337	79.4154
1338	83.7362
1339	86.8661
1340	86.2855
1341	88.4388
1342	84.1668
1343	80.9226
1344	85.9433
1345	84.2601
1346	84.5226
1347	88.658
1348	88.1114
1349	87.3863
1350	85.1707
1351	85.4785
1352	83.3662
1353	83.3242
1354	81.8872
1355	86.5015
1356	84.5285
1357	88.614
1358	88.356
1359	90.9346
1360	88.9435
1361	84.9344
1362	86.6403
1363	91.0728
1364	89.5169
1365	91.4881
1366	93.7511
1367	90.9681
1368	94.1253
1369	93.4825
1370	95.1251
1371	89.9127
1372	94.6293
1373	91.2439
1374	88.3217
1375	87.2467
1376	90.5031
1377	91.9737
1378	94.9906
1379	98.3747
1380	96.3623
1381	97.1744
1382	93.8228
1383	88.9937
1384	94.9087
1385	93.2787
1386	91.3802
1387	88.9326
1388	87.7105
1389	93.8205
1390	96.1732
1391	97.3432
1392	98.3247
1393	99.7815
1394	95.8624
1395	96.1
1396	96.7895
1397	98.0231
1398	99.3755
1399	99.8311
1400	97.8493
1401	95.5389
1402	97.8353
1403	101.038
1404	98.4476
1405	100.136
1406	100.129
1407	100.673
1408	97.7592
1409	97.9738
1410	97.3054
1411	96.0188
1412	93.2626
1413	94.3735
1414	93.2123
1415	91.8075
1416	92.3382
1417	94.7401
1418	94.4922
1419	87.8852
1420	90.1639
1421	90.5565
1422	94.3377
1423	96.7631
1424	95.4732
1425	93.7072
1426	95.645
1427	96.517
1428	96.7962
1429	100.618
1430	98.8888
1431	98.0386
1432	98.4814
1433	98.9406
1434	95.5546
1435	92.9432
1436	92.559
1437	88.3522
1438	82.5956
1439	78.9694
1440	77.0129
1441	67.8927
1442	69.083
1443	70.0369
1444	71.7261
1445	71.2845
1446	68.6501
1447	69.1233
1448	67.0509
1449	67.625
1450	69.2228
1451	73.8564
1452	78.7536
1453	77.8387
1454	84.1427
1455	83.5385
1456	82.6362
1457	81.8375
1458	81.9854
1459	84.4053
1460	86.861
1461	87.7679
1462	91.9301
1463	93.8681
1464	96.2781
1465	95.0353
1466	94.7306
1467	94.4015
1468	93.6332
1469	93.0479
1470	94.2119
1471	89.9154
1472	90.9809
1473	85.637
1474	89.7565
1475	92.4806
1476	95.2784
1477	94.6098
1478	93.5051
1479	96.9219
1480	97.0901
1481	96.0538
1482	99.5172
1483	96.19
1484	95.2333
1485	95.7255
1486	95.8496
1487	96.2958
1488	95.2915
1489	93.1199
1490	94.1587
1491	94.7026
1492	93.542
1493	92.7606
1494	90.4648
1495	91.5004
1496	92.3141
1497	95.4806
1498	91.4029
1499	93.0973
1500	97.1021
1501	97.6904
1502	87.939
1503	89.158
1504	87.9148
1505	88.346
1506	85.7658
1507	82.9066
1508	81.0803
1509	76.3215
1510	78.8347
1511	83.7699
1512	84.1273
1513	89.2782
1514	89.2328
1515	88.9189
1516	88.4146
1517	82.4436
1518	81.1357
1519	77.9566
1520	76.6063
1521	75.3179
1522	79.5777
1523	78.9858
1524	77.4038
1525	81.1854
1526	85.9409
1527	91.4081
1528	91.6935
1529	89.5099
1530	91.6534
1531	96.0303
1532	97.71
1533	99.398
1534	98.608
1535	98.5512
1536	95.0139
1537	97.1782
1538	99.1969
1539	102.571
1540	102.743
1541	103.572
1542	101.201
1543	98.4132
1544	97.8702
1545	98.6523
1546	98.9155
1547	100.247
1548	95.0514
1549	98.436
1550	99.6263
1551	101.028
1552	99.611
1553	95.6731
1554	94.4679
1555	95.2149
1556	93.5183
1557	91.5498
1558	90.4755
1559	94.3098
1560	93.6845
1561	88.8594
1562	90.4324
1563	91.587
1564	91.5673
1565	94.4104
1566	94.4952
1567	95.0916
1568	98.4031
1569	98.1764
1570	97.1572
1571	97.0521
1572	96.4401
1573	96.6733
1574	96.8651
1575	99.0409
1576	98.0009
1577	99.7563
1578	96.9235
1579	97.487
1580	94.1892
1581	91.5994
1582	89.2463
1583	86.8369
1584	86.9474
1585	87.8175
1586	87.6587
1587	86.2849
1588	84.452
1589	83.8281
1590	81.7004
1591	79.1371
1592	78.8302
1593	74.782
1594	75.8601
1595	77.3845
1596	78.5831
1597	79.5394
1598	80.0435
1599	82.6561
1600	78.9921
1601	74.0197
1602	70.6326
1603	69.001
1604	67.4051
1605	61.8957
1606	62.6963
1607	64.8377
1608	63.93
1609	64.3127
1610	65.0005
1611	69.2412
1612	70.6219
1613	73.4428
1614	73.2927
1615	77.1731
1616	75.3076
1617	77.8004
1618	79.5445
1619	80.7585
1620	84.7364
1621	84.0816
1622	82.6236
1623	81.3989
1624	81.9929
1625	79.9072
1626	83.9116
1627	85.2589
1628	83.9036
1629	83.0735
1630	85.8656
1631	86.8404
1632	90.9285
1633	90.9632
1634	91.9089
1635	97.5276
1636	97.8779
1637	99.4859
1638	100.389
1639	96.7618
1640	96.2424
1641	95.3097
1642	94.2068
1643	94.7668
1644	92.9535
1645	90.7871
1646	91.2793
1647	94.773
1648	92.0398
1649	94.8015
1650	94.9973
1651	92.7915
1652	87.9454
1653	88.1251
1654	85.0976
1655	82.4628
1656	79.6178
1657	79.1121
1658	78.9504
1659	77.915
1660	79.5174
1661	82.3882
1662	83.8888
1663	83.3973
1664	85.6672
1665	81.4912
1666	78.2577
1667	81.3556
1668	81.2004
1669	76.9939
1670	78.8865
1671	82.7999
1672	80.5926
1673	80.2131
1674	76.9685
1675	74.8805
1676	76.7865
1677	77.7255
1678	79.9862
1679	79.6478
1680	75.5554
1681	76.1084
1682	79.3126
1683	80.9194
1684	84.8821
1685	82.2771
1686	76.6729
1687	81.3147
1688	79.7485
1689	82.514
1690	79.7553
1691	81.9717
1692	83.6887
1693	86.9776
1694	82.1913
1695	79.465
1696	75.5891
1697	75.0228
1698	75.6757
1699	74.3175
1700	75.0432
1701	77.7619
1702	85.3779
1703	89.3915
1704	92.1724
1705	92.3912
1706	94.2364
1707	95.002
1708	95.8603
1709	95.9954
1710	93.4083
1711	94.2539
1712	93.7831
1713	94.7762
1714	94.5173
1715	95.6751
1716	96.4018
1717	97.2018
1718	94.8581
1719	94.1716
1720	95.8599
1721	97.2136
1722	99.5421
1723	100.387
1724	99.3862
1725	97.3921
1726	99.4093
1727	95.3325
1728	96.8253
1729	98.863
1730	96.6687
1731	95.7328
1732	93.8107
1733	90.7583
1734	92.8935
1735	91.1874
1736	88.1399
1737	86.9115
1738	86.6433
1739	86.7851
1740	84.3238
1741	82.9357
1742	88.1803
1743	90.3805
1744	87.371
1745	87.6622
1746	83.6199
1747	79.7167
1748	77.4775
1749	79.8695
1750	79.1804
1751	79.0675
1752	82.4154
1753	85.3247
1754	82.4678
1755	84.0595
1756	81.479
1757	87.1556
1758	87.0201
1759	87.1757
1760	85.9946
1761	87.6892
1762	89.7899
1763	92.4858
1764	93.8712
1765	95.8643
1766	90.6857
1767	94.7793
1768	92.4946
1769	92.3951
1770	89.8705
1771	86.2567
1772	84.0578
1773	81.0209
1774	87.6856
1775	90.5939
1776	91.0893
1777	92.2304
1778	92.3191
1779	90.8227
1780	93.4819
1781	94.2965
1782	94.9112
1783	95.0032
1784	96.5397
1785	96.3237
1786	95.7273
1787	94.147
1788	96.2096
1789	91.4652
1790	93.7911
1791	94.6546
1792	99.8164
1793	97.7396
1794	94.8675
1795	94.0336
1796	91.9864
1797	90.9692
1798	90.9899
1799	90.1236
1800	87.1342
1801	87.9785
1802	88.0761
1803	91.2134
1804	90.9769
1805	93.5411
1806	96.2588
1807	96.954
1808	91.3628
1809	94.7719
1810	97.1014
1811	91.7551
1812	91.9777
1813	88.7485
1814	85.6747
1815	85.8089
1816	87.2253
1817	89.9542
1818	88.5557
1819	89.1215
1820	91.5125
1821	94.3306
1822	97.7529
1823	95.4573
1824	92.9388
1825	98.594
1826	97.271
1827	97.419
1828	95.6365
1829	92.8652
1830	94.5083
1831	95.2752
1832	96.6423
1833	91.7709
1834	90.9829
1835	90.8905
1836	89.8137
1837	88.7016
1838	90.2967
1839	93.6312
1840	95.7584
1841	98.0415
1842	97.7134
1843	100.55
1844	102.012
1845	96.3443
1846	96.2152
1847	95.4866
1848	95.7105
1849	98.8785
1850	95.7641
1851	92.1518
1852	92.1559
1853	92.2322
1854	93.8303
1855	96.5876
1856	95.7084
1857	93.3558
1858	92.4272
1859	88.6913
1860	92.2412
1861	94.0704
1862	92.7389
1863	93.3302
1864	94.375
1865	93.5982
1866	94.6706
1867	95.339
1868	92.9355
1869	90.3118
1870	88.6505
1871	85.4385
1872	88.3398
1873	89.9262
1874	87.5479
1875	90.5495
1876	88.1098
1877	84.7924
1878	86.7874
1879	87.1031
1880	92.2666
1881	87.8163
1882	86.7673
1883	83.6088
1884	87.14
1885	88.8618
1886	90.3157
1887	88.919
1888	84.6223
1889	82.2159
1890	87.8452
1891	90.5501
1892	88.9447
1893	88.0777
1894	84.2869
1895	85.9131
1896	80.8738
1897	79.3541
1898	82.2174
1899	82.565
1900	82.0397
1901	76.1156
1902	78.654
