# Tempo	Potencial
167	64.86
168	64.1994
169	66.3023
170	65.5817
171	66.0747
172	65.5826
173	64.0949
174	64.6948
175	65.6986
176	65.9098
177	64.0334
178	64.7916
179	64.3322
180	63.2463
181	63.9877
182	63.0373
183	64.3951
184	64.5605
185	66.784
186	67.1994
187	65.922
188	64.1107
189	64.19
190	64.818
191	65.8202
192	65.559
193	63.2484
194	63.0577
195	64.226
196	65.1232
197	64.1493
198	64.7838
199	64.0381
200	65.6102
201	64.3737
202	66.1953
203	64.68
204	63.0992
205	64.6793
206	65.3648
207	65.0245
208	64.8574
209	64.7311
210	63.8039
211	64.8002
212	65.5843
213	64.0781
214	64.8739
215	66.0228
216	65.3555
217	63.2325
218	63.3082
219	63.0061
220	63.5125
221	65.7422
222	64.6964
223	64.6601
224	64.9491
225	63.4652
226	63.1946
227	64.5855
228	64.8361
229	63.2437
230	62.7956
231	63.6782
232	63.5038
233	64.0699
234	65.1675
235	63.1922
236	63.8767
237	63.8856
238	65.2184
239	64.9252
240	65.471
241	64.0637
242	63.7819
243	63.8956
244	63.4081
245	63.6943
246	64.5948
247	64.6069
248	64.6605
249	64.5411
250	63.9061
251	64.1974
252	64.793
253	64.3536
254	64.4701
255	65.0306
256	64.9958
257	65.6591
258	65.3822
259	65.6483
260	63.678
261	63.9975
262	66.3836
263	65.8443
264	65.8416
265	63.6744
266	63.4243
267	63.5637
268	63.9683
269	65.0582
270	64.5719
271	65.5054
272	65.4027
273	64.3405
274	64.8513
275	65.6728
276	66.1813
277	64.5394
278	64.1429
279	65.1022
280	64.9068
281	64.0946
282	65.5171
283	64.3115
284	64.5823
285	63.9014
286	65.6759
287	63.4453
288	63.7834
289	63.4239
290	63.8115
291	65.5027
292	65.301
293	64.906
294	65.0467
295	65.4411
296	64.7733
297	63.8579
298	65.2712
299	64.077
300	65.3701
301	64.8368
302	63.0406
303	62.7151
304	64.4692
305	64.4747
306	63.4738
307	63.6394
308	65.1511
309	64.1991
310	64.0801
311	64.6543
312	65.4613
313	65.012
314	64.226
315	63.875
316	63.9733
317	64.2824
318	65.8076
319	65.1589
320	64.1102
321	64.1283
322	63.9216
323	63.0388
324	64.0485
325	64.7838
326	64.6557
327	64.7287
328	64.4307
329	63.2909
330	64.7141
331	63.976
332	64.2836
333	64.7396
334	64.043
335	65.1661
336	63.8147
337	63.9695
338	63.9913
339	66.1338
340	65.4087
341	64.8065
342	65.4625
343	64.9475
344	64.5142
345	64.3405
346	64.1782
347	65.8438
348	65.7516
349	63.9507
350	64.6791
351	65.333
352	64.1802
353	63.7039
354	65.1755
355	63.785
356	64.2564
357	64.8682
358	65.9373
359	64.4557
360	64.6875
361	64.571
362	65.5814
363	64.4335
364	63.7054
365	64.4662
366	64.304
367	65.7994
368	63.4539
369	63.3209
370	64.0153
371	64.3655
372	64.3911
373	63.6322
374	64.7442
375	66.2532
376	64.5749
377	63.9811
378	63.1239
379	62.4534
380	64.4842
381	65.3312
382	65.1155
383	65.5183
384	65.2149
385	64.9441
386	64.0219
387	63.9671
388	64.8058
389	66.3174
390	64.8831
391	64.0118
392	63.848
393	62.8554
394	65.2447
395	64.8169
396	64.2078
397	64.5248
398	65.0351
399	64.875
400	64.389
401	64.6698
402	63.0314
403	63.5915
404	64.1597
405	63.4677
406	64.2981
407	65.2075
408	66.1285
409	64.9275
410	65.0912
411	63.1605
412	62.7001
413	63.8188
414	64.2717
415	63.9354
416	65.5405
417	64.8753
418	64.0975
419	63.8783
420	64.1807
421	64.8744
422	64.538
423	64.5444
424	65.1162
425	64.3241
426	64.6468
427	65.3925
428	63.3412
429	63.9871
430	64.1455
431	65.119
432	64.7545
433	64.669
434	66.0409
435	64.7762
436	66.0026
437	66.0345
438	64.6078
439	64.1407
440	63.8959
441	63.7169
442	64.6844
443	64.5318
444	64.2274
445	65.3931
446	64.4908
447	63.9192
448	64.9583
449	65.9644
450	65.3196
451	63.7898
452	64.0687
453	64.3882
454	64.4448
455	64.6751
456	64.802
457	64.3144
458	62.2564
459	64.6747
460	64.9136
461	62.6733
462	63.2784
463	64.5714
464	62.853
465	63.0411
466	64.3204
467	65.4122
468	64.7016
469	63.2396
470	64.0665
471	65.7581
472	65.5403
473	64.1554
474	63.9278
475	64.5481
476	65.3141
477	64.0246
478	64.3646
479	66.603
480	63.994
481	63.8226
482	65.5641
483	64.9923
484	65.681
485	65.1493
486	64.4883
487	64.3524
488	64.623
489	64.8512
490	64.5025
491	66.1462
492	65.8262
493	63.2442
494	63.1959
495	63.0111
496	64.645
497	65.1811
498	65.7855
499	63.6917
500	64.0259
501	64.1125
502	63.983
503	65.1774
504	64.8662
505	66.362
506	65.1602
507	63.3408
508	64.6001
509	64.2014
510	64.9909
511	63.7326
512	64.3025
513	65.2284
514	64.7411
515	62.9888
516	64.0426
517	65.5251
518	65.5383
519	66.0559
520	64.8139
521	64.7965
522	65.6571
523	65.9186
524	63.7998
525	63.045
526	64.6469
527	66.0216
528	65.5028
529	65.0956
530	63.0895
531	63.4684
532	65.5894
533	64.4556
534	64.0328
535	64.0877
536	63.9622
537	66.0279
538	64.1571
539	65.064
540	64.9295
541	63.1803
542	63.5728
543	64.9349
544	65.4474
545	65.2798
546	65.2617
547	63.3483
548	64.5061
549	65.512
550	64.7342
551	62.7984
552	63.737
553	64.5131
554	64.6467
555	65.5016
556	64.5003
557	63.961
558	65.3931
559	64.8426
560	63.9922
561	63.6963
562	63.3066
563	64.728
564	64.3617
565	64.9164
566	64.8661
567	65.0656
568	64.5233
569	63.7515
570	63.9604
571	63.5518
572	65.2853
573	65.4668
574	65.6329
575	63.9681
576	63.1909
577	62.985
578	64.212
579	62.8152
580	64.4141
581	63.6409
582	63.6059
583	65.2698
584	66.3035
585	66.627
586	64.2625
587	63.9108
588	62.6214
589	64.6026
590	64.1708
591	64.072
592	63.6696
593	64.9821
594	65.1483
595	64.9547
596	63.9654
597	64.6881
598	64.1293
599	64.5943
600	65.3474
601	65.3167
602	65.2663
603	64.8873
604	64.1042
605	64.8388
606	63.7319
607	64.4339
608	65.0977
609	64.208
610	64.6222
611	63.9726
612	64.9747
613	64.6061
614	63.6057
615	63.6658
616	65.473
617	66.1383
618	64.3037
619	63.9001
620	64.2109
621	65.4616
622	64.986
623	64.915
624	64.3525
625	64.7974
626	65.2642
627	64.4371
628	64.756
629	64.7002
630	64.4902
631	64.9948
632	64.6379
633	64.1468
634	64.5333
635	64.6564
636	64.3346
637	64.2325
638	65.5723
639	66.14
640	63.875
641	62.4662
642	64.6786
643	64.9965
644	65.7861
645	64.7412
646	63.8674
647	64.3737
648	63.9294
649	64.5646
650	64.945
651	63.5237
652	63.5853
653	64.4984
654	63.798
655	65.3835
656	65.8479
657	64.0182
658	63.8517
659	64.1401
660	64.0905
661	64.7022
662	65.7547
663	65.3555
664	65.136
665	64.9311
666	64.0185
667	63.8103
668	63.3523
669	63.748
670	63.9327
671	65.3112
672	63.6773
673	64.8855
674	64.548
675	64.6391
676	64.5086
677	64.3186
678	63.6499
679	64.4055
680	64.0662
681	66.0037
682	64.6902
683	64.2881
684	63.1681
685	63.9744
686	65.2985
687	65.5837
688	64.313
689	64.0411
690	64.2508
691	63.6322
692	64.0227
693	64.8402
694	64.2167
695	63.0704
696	64.2587
697	64.8683
698	64.8076
699	64.29
700	65.1856
701	64.9126
702	63.3757
703	64.1292
704	64.4221
705	64.8032
706	64.1953
707	64.4621
708	65.1601
709	64.799
710	64.906
711	64.9217
712	64.6146
713	63.5598
714	63.6747
715	64.4751
716	63.6959
717	63.7366
718	63.214
719	64.4318
720	64.5087
721	64.7959
722	63.6326
723	63.7265
724	64.4589
725	65.0286
726	65.6401
727	65.432
728	64.3305
729	63.7966
730	64.8078
731	65.8248
732	64.8472
733	64.3418
734	64.8734
735	64.0239
736	64.7856
737	65.5695
738	63.9811
739	64.8459
740	65.6386
741	64.9597
742	66.4433
743	66.8522
744	65.2514
745	64.6987
746	65.3034
747	63.8471
748	63.4548
749	64.3319
750	64.0587
751	65.4502
752	65.996
753	64.4906
754	64.8314
755	64.7436
756	64.1142
757	64.1624
758	63.1748
759	63.2147
760	63.9125
761	64.9066
762	64.1411
763	64.5533
764	63.5966
765	65.5871
766	66.0642
767	65.5274
768	63.8447
769	64.4776
770	66.9712
771	65.2069
772	65.4022
773	64.3665
774	64.0036
775	63.3057
776	63.2838
777	63.5357
778	62.8621
779	64.1784
780	64.5899
781	64.2888
782	62.961
783	63.3602
784	64.0681
785	65.3896
786	64.8355
787	63.149
788	63.0395
789	64.5549
790	64.1907
791	65.0924
792	64.6735
793	64.5633
794	65.1295
795	66.2069
796	65.7926
797	65.2817
798	65.8937
799	64.3879
800	63.6627
801	64.0445
802	64.9115
803	64.5162
804	65.8727
805	65.4208
806	65.407
807	66.1473
808	63.6244
809	63.2424
810	63.5459
811	65.1044
812	65.0497
813	66.483
814	65.0426
815	65.1768
816	64.0788
817	64.2014
818	64.9623
819	65.7875
820	64.1355
821	65.3787
822	64.5805
823	64.1333
824	64.5662
825	65.0781
826	63.0127
827	63.5196
828	63.2606
829	63.5139
830	63.5775
831	65.9342
832	64.3018
833	64.8928
834	65.6945
835	65.8526
836	64.6209
837	63.7848
838	64.2843
839	66.6491
840	65.4256
841	63.5431
842	65.0688
843	64.8992
844	65.0122
845	65.0686
846	64.1358
847	63.2459
848	64.5035
849	65.2708
850	65.0715
851	63.5531
852	63.2548
853	63.2126
854	63.7431
855	64.6341
856	65.2272
857	63.6973
858	64.1345
859	64.6744
860	64.4092
861	65.7553
862	65.3573
863	65.2035
864	65.7202
865	64.8563
866	64.4023
867	66.3691
868	64.7459
869	63.694
870	65.2771
871	64.9347
872	65.2486
873	65.6205
874	64.5071
875	66.5313
876	66.3497
877	65.1925
878	64.8731
879	64.7628
880	63.6433
881	64.34
882	63.6239
883	63.8159
884	64.965
885	65.228
886	65.4391
887	65.0872
888	64.7035
889	65.5608
890	65.1349
891	64.125
892	64.5148
893	65.209
894	63.7983
895	63.7646
896	64.1568
897	65.3212
898	66.1387
899	66.0615
900	64.0613
901	64.738
902	64.7421
903	65.0647
904	65.2549
905	64.6271
906	63.9053
907	63.8275
908	64.6127
909	64.4122
910	65.6446
911	64.7376
912	64.3634
913	63.5382
914	64.3156
915	65.5792
916	65.2868
917	64.7084
918	64.7486
919	65.1666
920	63.236
921	63.1791
922	63.4799
923	64.7508
924	65.2605
925	65.8433
926	66.269
927	65.6798
928	64.2358
929	63.895
930	65.1103
931	63.9081
932	63.7493
933	65.1548
934	65.3029
935	64.4073
936	64.2262
937	64.0759
938	65.7364
939	63.5177
940	63.0549
941	64.191
942	65.7735
943	64.239
944	64.2801
945	64.3496
946	64.2609
947	65.3483
948	65.3809
949	66.5804
950	65.6623
951	63.4029
952	62.8558
953	62.7735
954	65.0233
955	63.3988
956	64.348
957	64.6868
958	65.0777
959	64.0275
960	64.7308
961	65.2232
962	63.3005
963	64.0165
964	64.394
965	64.6942
966	64.1834
967	64.9145
968	64.5384
969	63.1183
970	63.834
971	63.7146
972	64.68
973	64.5802
974	65.2103
975	65.18
976	64.6141
977	63.9503
978	62.0919
979	64.5445
980	63.8398
981	65.7274
982	65.252
983	64.536
984	62.1788
985	63.6648
986	64.4823
987	65.7065
988	64.7906
989	63.4923
990	63.9667
991	64.3999
992	65.7784
993	65.6765
994	64.8614
995	64.7902
996	65.5762
997	64.6769
998	64.2728
999	64.0307
1000	65.9553
1001	64.7865
1002	64.0542
1003	64.3848
1004	64.5143
1005	65.3575
1006	65.2258
1007	65.0577
1008	63.6645
1009	64.3258
1010	63.3479
1011	64.2233
1012	64.6665
1013	64.2945
1014	64.9554
1015	64.5072
1016	65.3433
1017	64.6373
1018	64.1612
1019	64.4331
1020	64.7241
1021	64.1455
1022	64.5129
1023	64.0385
1024	64.1071
1025	64.5928
1026	65.1428
1027	64.8563
1028	65.2424
1029	64.4928
1030	63.1543
1031	64.0429
1032	65.4123
1033	65.9136
1034	65.7158
1035	65.8164
1036	65.224
1037	65.9158
1038	65.6033
1039	64.019
1040	61.9027
1041	64.1196
1042	65.3268
1043	65.8767
1044	64.8698
1045	64.2391
1046	63.9697
1047	65.6655
1048	65.2576
1049	65.1573
1050	65.7237
1051	65.1029
1052	65.531
1053	64.505
1054	63.5083
1055	63.3766
1056	64.4536
1057	64.2584
1058	64.816
1059	65.3149
1060	64.05
1061	65.3394
1062	63.9215
1063	65.9469
1064	66.4208
1065	65.4675
1066	65.0488
1067	64.3457
1068	64.4864
1069	63.398
1070	63.7242
1071	64.0378
1072	64.149
1073	63.5525
1074	65.616
1075	65.218
1076	65.3948
1077	64.7395
1078	64.5229
1079	65.5559
1080	65.586
1081	65.412
1082	65.1038
1083	65.1982
1084	64.8168
1085	66.1103
1086	64.8896
1087	66.0631
1088	64.664
1089	65.0112
1090	64.4547
1091	64.5194
1092	63.6482
1093	64.5932
1094	64.8913
1095	65.899
1096	65.3341
1097	65.8397
1098	64.7519
1099	64.7029
1100	65.9644
1101	63.7771
1102	63.9933
1103	65.2449
1104	65.2877
1105	65.0257
1106	65.0895
1107	66.1639
1108	65.783
1109	65.1441
1110	65.3097
1111	64.635
1112	65.2807
1113	65.1871
1114	63.3838
1115	64.853
1116	65.0482
1117	65.0759
1118	63.1925
1119	64.2834
1120	62.9356
1121	63.74
1122	63.9
1123	65.1682
1124	65.9234
1125	66.3993
1126	65.4231
1127	66.0111
1128	65.1448
1129	65.9829
1130	65.0012
1131	64.2583
1132	66.1825
1133	65.596
1134	66.3645
1135	64.5812
1136	62.9079
1137	63.7918
1138	64.3663
1139	64.8982
1140	65.4564
1141	63.8524
1142	64.1043
1143	65.1094
1144	64.4385
1145	63.8327
1146	64.1904
1147	65.6607
1148	64.699
1149	63.327
1150	64.9096
1151	64.821
1152	64.1009
1153	63.388
1154	63.2049
1155	65.2571
1156	65.4259
1157	64.8951
1158	63.4726
1159	63.9399
1160	64.9003
1161	64.4118
1162	64.4944
1163	63.8855
1164	64.7385
1165	63.4877
1166	64.8051
1167	65.5884
1168	65.196
1169	64.4842
1170	65.7524
1171	62.8931
1172	62.7887
1173	65.2966
1174	64.6805
1175	65.5304
1176	65.2868
1177	65.0205
1178	63.5563
1179	63.1276
1180	63.2847
1181	63.829
1182	64.9602
1183	64.8484
1184	63.8589
1185	63.6013
1186	63.8193
1187	64.2252
1188	64.5816
1189	65.8621
1190	65.6923
1191	65.2538
1192	63.1337
1193	64.0762
1194	64.4855
1195	64.2222
1196	64.9032
1197	64.7266
1198	64.6637
1199	64.1134
1200	63.5288
1201	64.5692
1202	65.7821
1203	64.1167
1204	64.0344
1205	64.1362
1206	64.3218
1207	63.5437
1208	64.8991
1209	64.5639
1210	64.885
1211	66.0934
1212	64.3636
1213	64.3776
1214	63.6502
1215	64.0715
1216	63.9644
1217	63.5327
1218	64.0412
1219	64.3415
1220	64.7511
1221	63.5974
1222	64.7023
1223	63.9366
1224	64.6702
1225	63.9965
1226	64.8568
1227	66.2399
1228	65.7194
1229	64.2509
1230	62.2459
1231	64.3804
1232	64.3225
1233	65.3974
1234	63.6832
1235	63.4341
1236	64.8412
1237	65.5003
1238	64.2564
1239	63.1384
1240	65.0772
1241	65.8314
1242	66.8017
1243	65.0945
1244	64.4077
1245	63.3565
1246	63.8872
1247	64.9967
1248	65.2693
1249	64.6746
1250	64.748
1251	64.6508
1252	64.3619
1253	63.641
1254	64.3962
1255	64.3142
1256	65.1473
1257	63.4113
1258	64.4961
1259	64.543
1260	64.3583
1261	65.0636
1262	64.2614
1263	63.7697
1264	64.0589
1265	64.574
1266	63.5572
1267	64.6746
1268	66.0081
1269	65.3258
1270	64.949
1271	64.2615
1272	63.5593
1273	65.8125
1274	65.7064
1275	64.1516
1276	64.1178
1277	64.437
1278	64.2827
1279	63.7115
1280	65.3378
1281	64.8763
1282	63.3741
1283	63.4927
1284	64.2376
1285	64.0393
1286	65.1548
1287	65.2008
1288	63.9521
1289	63.403
1290	63.916
1291	64.3106
1292	65.4851
1293	64.4434
1294	64.3242
1295	63.6587
1296	64.2776
1297	64.0811
1298	66.2956
1299	64.6799
1300	65.7706
1301	64.6657
1302	64.1308
1303	64.0876
1304	64.7951
1305	62.9201
1306	64.3071
1307	65.4474
1308	64.4904
1309	63.8177
1310	64.2058
1311	65.1207
1312	65.4522
1313	65.7307
1314	63.9899
1315	64.0275
1316	63.6622
1317	63.896
1318	64.2894
1319	64.7982
1320	63.6609
1321	64.0708
1322	64.2945
1323	64.9339
1324	65.4581
1325	64.5947
1326	63.8095
1327	65.0246
1328	65.7119
1329	64.2299
1330	66.0187
1331	65.4702
1332	63.9669
1333	63.8443
1334	65.3587
1335	65.3078
1336	64.608
1337	62.7692
1338	63.9837
1339	66.0554
1340	66.3357
1341	65.5956
1342	65.6928
1343	65.3258
1344	64.5227
1345	65.0202
1346	64.9982
1347	64.7738
1348	64.4108
1349	64.4864
1350	64.948
1351	65.4302
1352	64.3192
1353	63.9424
1354	64.5188
1355	64.0421
1356	64.9712
1357	64.3198
1358	64.5587
1359	64.6113
1360	65.7749
1361	64.1011
1362	64.274
1363	63.4538
1364	64.068
1365	66.092
1366	64.7342
1367	64.3934
1368	64.6119
1369	64.1908
1370	64.4408
1371	64.9107
1372	65.8258
1373	64.6028
1374	64.9074
1375	65.1105
1376	65.024
1377	64.0702
1378	65.1827
1379	65.1663
1380	63.4139
1381	63.0411
1382	64.1214
1383	64.2657
1384	63.7716
1385	64.8063
1386	64.1044
1387	65.015
1388	65.1829
1389	64.7577
1390	64.0254
1391	65.1913
1392	64.821
1393	65.6567
1394	63.8815
1395	63.9739
1396	64.6955
1397	64.3747
1398	64.2751
1399	63.0331
1400	64.5585
1401	64.7851
1402	65.7554
1403	65.5333
1404	63.2158
1405	62.725
1406	63.2676
1407	64.7139
1408	65.1694
1409	64.8017
1410	65.6138
1411	65.0513
1412	63.8774
1413	64.2319
1414	64.7337
1415	63.4855
1416	64.2874
1417	65.7555
1418	64.6327
1419	65.6987
1420	64.5506
1421	64.2138
1422	64.7776
1423	64.7166
1424	63.8653
1425	64.8283
1426	65.2637
1427	63.6025
1428	64.3604
1429	63.3626
1430	64.6174
1431	65.0547
1432	65.4609
1433	64.7557
1434	64.8733
1435	64.193
1436	63.2051
1437	63.38
1438	64.0716
1439	66.2679
1440	65.8736
1441	64.4144
1442	64.29
1443	64.1339
1444	63.5676
1445	63.8339
1446	64.4956
1447	65.3901
1448	64.7516
1449	64.388
1450	63.536
1451	62.538
1452	64.4278
1453	64.962
1454	64.6043
1455	66.0522
1456	65.6667
1457	65.0214
1458	64.3222
1459	63.6875
1460	63.9752
1461	64.5552
1462	64.5283
1463	64.4303
1464	64.079
1465	64.4103
1466	65.4865
1467	65.2801
1468	63.697
1469	63.9666
1470	63.8647
1471	65.5688
1472	63.9381
1473	64.1182
1474	65.0338
1475	63.4276
1476	63.3459
1477	64.3907
1478	63.8332
1479	64.5589
1480	64.1661
1481	65.4343
1482	65.3931
1483	64.9089
1484	63.6959
1485	63.945
1486	64.4859
1487	65.3266
1488	64.6378
1489	63.205
1490	65.5856
1491	64.9305
1492	65.4379
1493	65.1479
1494	65.8225
1495	65.0591
1496	65.6884
1497	65.7226
1498	64.7083
1499	63.5763
1500	63.7546
1501	65.4794
1502	65.2059
1503	64.7281
1504	64.1758
1505	65.2236
1506	64.9802
1507	64.8248
1508	65.4017
1509	65.1523
1510	65.1607
1511	64.5809
1512	63.3447
1513	64.2032
1514	64.893
1515	64.4157
1516	64.2735
1517	65.4204
1518	65.8126
1519	64.5642
1520	64.3937
1521	65.1271
1522	64.5353
1523	64.9464
1524	65.0492
1525	66.0407
1526	64.9515
1527	63.7502
1528	64.6128
1529	63.0105
1530	63.7872
1531	63.8498
1532	64.667
1533	65.9911
1534	65.0911
1535	64.8623
1536	64.8967
1537	64.6175
1538	64.1477
1539	64.6083
1540	65.2331
1541	65.1728
1542	64.1396
1543	64.8905
1544	66.3312
1545	65.6975
1546	64.4595
1547	64.4411
1548	64.2629
1549	64.3136
1550	65.5248
1551	65.5235
1552	62.2452
1553	63.4534
1554	64.5437
1555	64.4963
1556	64.9273
1557	66.1041
1558	63.8567
1559	65.3876
1560	63.5757
1561	63.5659
1562	64.1469
1563	64.6102
1564	63.3924
1565	63.5523
1566	63.8951
1567	65.0877
1568	64.69
1569	65.1531
1570	66.3549
1571	65.5861
1572	63.739
1573	64.3407
1574	64.6583
1575	64.4229
1576	66.3266
1577	64.8721
1578	64.5309
1579	64.9062
1580	64.1838
1581	64.6785
1582	64.4553
1583	65.7188
1584	64.3828
1585	63.8652
1586	65.4955
1587	66.0475
1588	65.7974
1589	64.4668
1590	65.1619
1591	63.611
1592	65.4844
1593	65.124
1594	65.301
1595	64.3748
1596	64.2356
1597	64.6075
1598	64
1599	65.8301
1600	65.6195
1601	65.1043
1602	63.9894
1603	64.043
1604	63.9263
1605	65.1399
1606	67.5528
1607	65.6141
1608	64.7241
1609	66.1365
1610	64.2572
1611	64.1914
1612	64.0394
1613	63.1203
1614	63.5446
1615	65.0236
1616	65.5923
1617	64.3644
1618	62.0803
1619	63.0691
1620	65.7901
1621	66.0339
1622	66.5787
1623	64.2971
1624	63.9149
1625	63.6886
1626	64.2844
1627	65.5594
1628	65.3144
1629	65.5256
1630	63.3669
1631	64.5492
1632	63.961
1633	64.9318
1634	64.6595
1635	64.5011
1636	64.4562
1637	63.9555
1638	63.9862
1639	63.6786
1640	63.8045
1641	64.9681
1642	64.8311
1643	65.5071
1644	66.8388
1645	65.837
1646	64.4626
1647	64.9553
1648	65.4717
1649	65.8313
1650	64.7288
1651	65.0742
1652	63.7417
1653	64.2437
1654	65.2922
1655	63.8521
1656	63.2595
1657	65.29
1658	65.1963
1659	65.0243
1660	62.3616
1661	63.0149
1662	64.7776
1663	64.9096
1664	64.9081
1665	64.8505
1666	64.9776
1667	64.5497
1668	62.9539
1669	63.3494
1670	64.3349
1671	66.495
1672	65.6327
1673	65.1772
1674	64.8147
1675	64.2188
1676	64.9553
1677	65.5217
1678	64.5392
1679	63.4289
1680	64.1466
1681	64.4701
1682	65.1734
1683	65.2109
1684	65.4116
1685	63.4454
1686	64.6365
1687	64.143
1688	64.5516
1689	66.3386
1690	63.8401
1691	62.6681
1692	64.5431
1693	65.4935
1694	64.6388
1695	65.2794
1696	64.7047
1697	64.0698
1698	64.9296
1699	66.2431
1700	64.0801
1701	63.5919
1702	63.7001
1703	63.8052
1704	64.5964
1705	64.294
1706	64.2119
1707	64.6746
1708	65.5424
1709	64.8452
1710	65.3287
1711	64.9552
1712	64.6916
1713	63.7495
1714	64.449
1715	63.6294
1716	64.2818
1717	65.4265
1718	66.3898
1719	64.5704
1720	63.7436
1721	65.2066
1722	64.7129
1723	64.6337
1724	64.5505
1725	65.1578
1726	64.3785
1727	64.5793
1728	64.2841
1729	63.1764
1730	64.9611
1731	65.5144
1732	65.3256
1733	64.8986
1734	64.3723
1735	64.982
1736	65.3868
1737	64.295
1738	64.8411
1739	63.5711
1740	63.3231
1741	65.3523
1742	65.8396
1743	64.9642
1744	64.9161
1745	64.2679
1746	63.6631
1747	64.4244
1748	64.679
1749	65.6259
1750	65.3779
1751	65.2972
1752	64.3301
1753	64.9906
1754	65.0846
1755	65.0277
1756	65.0409
1757	65.7455
1758	65.4577
1759	64.6727
1760	65.2956
1761	65.4126
1762	63.4703
1763	64.0872
1764	64.2519
1765	63.0857
1766	64.9264
1767	63.07
1768	64.2267
1769	65.7463
1770	67.0069
1771	66.0703
1772	64.0668
1773	63.0987
1774	64.375
1775	65.4298
1776	66.0202
1777	64.7558
1778	63.4649
1779	64.072
1780	64.8761
1781	64.3833
1782	64.4064
1783	66.4828
1784	65.5926
1785	63.6411
1786	63.9774
1787	64.3115
1788	65.3312
1789	65.5133
1790	65.7263
1791	65.1753
1792	64.1989
1793	64.26
1794	65.577
1795	64.6174
1796	64.26
1797	64.005
1798	64.2423
1799	65.3272
1800	65.6124
1801	64.5328
1802	64.8764
1803	63.8642
1804	63.345
1805	63.4955
1806	64.4161
1807	64.3941
1808	65.1607
1809	64.9157
1810	63.8674
1811	64.6297
1812	64.7992
1813	65.1272
1814	64.0466
1815	63.4434
1816	64.0134
1817	65.5178
1818	66.9009
1819	65.1292
1820	65.4733
1821	63.3668
1822	62.6826
1823	64.2686
1824	64.3928
1825	65.9305
1826	65.1118
1827	64.9548
1828	65.3076
1829	67.4107
1830	63.9363
1831	63.9369
1832	65.4053
1833	65.3563
1834	65.0955
1835	63.6409
1836	65.4543
1837	66.0318
1838	64.3319
1839	65.2147
1840	65.0458
1841	64.1319
1842	64.143
1843	64.5927
1844	64.6335
1845	66.095
1846	65.4511
1847	63.1307
1848	62.5369
1849	63.413
1850	64.2616
1851	64.6182
1852	65.1468
1853	64.4864
1854	65.1986
1855	64.302
1856	64.2156
1857	64.1812
1858	64.6023
1859	65.5267
1860	65.499
1861	64.3735
1862	63.5638
1863	64.8677
1864	64.244
1865	64.5699
1866	65.6148
1867	65.3568
1868	64.2047
1869	64.5193
1870	64.1777
1871	64.9198
1872	64.4063
1873	63.9359
1874	65.0919
1875	63.9913
1876	64.862
1877	66.271
1878	64.846
1879	63.7121
1880	64.3192
1881	64.362
1882	64.0059
1883	62.6095
1884	64.1477
1885	65.9902
1886	66.3939
1887	65.2414
1888	64.6571
1889	64.3874
1890	63.3865
1891	65.7093
1892	65.7371
1893	64.3606
1894	65.1368
1895	64.8527
1896	64.0538
1897	65.38
