# Longevidade	Quantidade
0	0.00125
0.765642	0.004375
0.861347	0.11
0.957052	0.40625
1.05276	0.7175
1.14846	0.88875
1.24417	0.961875
1.33987	0.986875
1.43558	0.994375
1.62699	0.9975
1.72269	0.999375
