# Longevidade	Quantidade
0	0.00125
0.726579	0.00375
0.762908	0.01375
0.799237	0.036875
0.835566	0.0825
0.871895	0.1625
0.908224	0.265625
0.944553	0.388125
0.980882	0.515625
1.01721	0.623125
1.05354	0.714375
1.08987	0.785625
1.1262	0.841875
1.16253	0.8875
1.19886	0.918125
1.23518	0.9375
1.27151	0.950625
1.30784	0.96125
1.34417	0.970625
1.3805	0.978125
1.41683	0.9825
1.45316	0.9875
1.48949	0.9925
1.52582	0.996875
1.56215	1
